"Block.Group.ID","Average.Block.Group.Score","Population","Population.3.Mile","Households.3.Mile","Percent.Kids.under.5","Percent.Kids.under.5.3.Mile","Percent.Kids.5.to.9","Percent.Kids.5.to.9.3 Mile","Average.Age","Household.income.under.40K.3Mile","Household.income.40K.to.50K.3.Mile","Household.income.50K.to.60K.3.Mile","Household.income.60K.to.75K.3.Mile","Household.income.75K.to.100K.3.Mile","Household.income.100:.125K.3.Mile","Household.income.125K.to.150K.3.Mile","Household.income.150K.to.200K.3.Mile","Household.income.200K+.3Mile","Score.Predict"
"530330243001",NA,1735,108788,46100,0,0.05,0.037,0.053,41.4,0.218,0.05,0.044,0.07,0.1,0.097,0.08,0.106,0.236,"0.5"
"530539400073",NA,1075,83104,29620,0.089,0.067,0.113,0.068,30.3,0.358,0.087,0.098,0.108,0.144,0.093,0.043,0.041,0.028,"0.5"
"530330020001",NA,1764,230493,96362,0.062,0.051,0.034,0.047,32.7,0.257,0.065,0.063,0.082,0.111,0.094,0.071,0.1,0.156,"0.5"
"530330060004",NA,1246,288763,144391,0.024,0.041,0,0.031,29.2,0.218,0.06,0.06,0.081,0.119,0.102,0.087,0.104,0.168,"0.5"
"530330323173",NA,1077,56913,19190,0.05,0.059,0.098,0.087,33.5,0.08,0.023,0.024,0.042,0.077,0.092,0.103,0.165,0.395,"0.5"
"530530731261",NA,4443,73758,23366,0.099,0.08,0.124,0.083,25.5,0.16,0.067,0.088,0.107,0.187,0.144,0.103,0.093,0.051,"0.75"
"530530613002",NA,1104,102455,42267,0.024,0.057,0.109,0.061,31.1,0.347,0.099,0.076,0.101,0.132,0.091,0.053,0.06,0.042,"0.5"
"530330224003",NA,1552,90546,37358,0.075,0.063,0.065,0.055,37.9,0.156,0.048,0.053,0.069,0.121,0.11,0.105,0.129,0.209,"0.5"
"530530732002",NA,1087,2314,980,0.014,0.033,0,0.035,46.5,0.327,0.064,0.052,0.108,0.164,0.113,0.063,0.038,0.07,"0.5"
"530330101003",NA,1754,118029,45697,0.14,0.054,0,0.057,29.9,0.308,0.067,0.062,0.076,0.106,0.089,0.077,0.091,0.124,"0.75"
"530330250035",NA,1805,64705,23375,0.038,0.055,0.044,0.061,32.7,0.119,0.046,0.038,0.07,0.104,0.107,0.084,0.152,0.281,"0.5"
"530330096003",NA,929,69776,34099,0.043,0.056,0.055,0.049,42.5,0.216,0.059,0.06,0.083,0.102,0.105,0.088,0.123,0.165,"0.5"
"530330292051",NA,1995,94269,33694,0.05,0.069,0.02,0.074,45.8,0.31,0.09,0.09,0.13,0.128,0.088,0.06,0.061,0.041,"0.5"
"530330074022",NA,1685,237228,123949,0,0.035,0,0.028,31.3,0.247,0.059,0.061,0.08,0.115,0.096,0.082,0.095,0.165,"0.5"
"530530634005",NA,1340,127845,46153,0.024,0.07,0.013,0.075,54.2,0.374,0.114,0.105,0.118,0.13,0.076,0.035,0.031,0.016,"0.5"
"530530704032",NA,747,13667,4610,0,0.085,0,0.093,53.1,0.132,0.075,0.063,0.113,0.197,0.175,0.102,0.083,0.059,"0.5"
"530530629005",NA,817,129301,49462,0.075,0.078,0.185,0.071,38.5,0.377,0.119,0.101,0.112,0.126,0.076,0.039,0.028,0.021,"0.25"
"530530724083",NA,1466,38027,16664,0.063,0.055,0.076,0.057,47.9,0.285,0.071,0.065,0.105,0.145,0.11,0.069,0.059,0.091,"0.5"
"530330304031",NA,1296,68183,24499,0.077,0.07,0.02,0.063,54.7,0.253,0.078,0.087,0.124,0.142,0.102,0.079,0.081,0.055,"0.5"
"530530734044",NA,1111,63457,24692,0.051,0.056,0.1,0.05,45.1,0.263,0.091,0.085,0.117,0.141,0.11,0.061,0.083,0.049,"0.5"
"530330294052",NA,1452,104356,35778,0.052,0.07,0.046,0.063,45.2,0.217,0.073,0.085,0.122,0.15,0.117,0.084,0.088,0.066,"0.5"
"530330319082",NA,1705,74511,26597,0.157,0.062,0.039,0.065,29.6,0.164,0.065,0.075,0.111,0.157,0.133,0.091,0.113,0.092,"0.5"
"530330309021",NA,2719,63699,22984,0.132,0.076,0.095,0.072,31.2,0.232,0.087,0.088,0.109,0.133,0.118,0.086,0.086,0.06,"0.75"
"530330201002",NA,965,31058,12648,0.037,0.055,0.056,0.053,46.6,0.237,0.056,0.059,0.082,0.146,0.114,0.089,0.116,0.101,"0.5"
"530530632005",NA,677,121390,44114,0.049,0.07,0.034,0.074,39.4,0.375,0.107,0.104,0.116,0.132,0.081,0.039,0.029,0.016,"0.25"
"530530611001",NA,899,119674,51755,0.086,0.055,0.04,0.06,38.5,0.344,0.092,0.076,0.1,0.133,0.094,0.054,0.058,0.05,"0.75"
"530330323232",NA,1521,70181,27507,0.059,0.065,0.079,0.073,51.1,0.147,0.035,0.04,0.063,0.106,0.125,0.099,0.143,0.243,"0.5"
"530330238031",NA,2717,91846,39629,0.028,0.052,0,0.05,33.3,0.168,0.039,0.046,0.067,0.111,0.115,0.077,0.116,0.262,"0.5"
"530530716011",NA,3807,105286,37358,0.092,0.071,0.065,0.074,28.4,0.355,0.109,0.105,0.119,0.133,0.085,0.036,0.037,0.021,"0.25"
"530330070001",NA,1080,256206,135622,0.087,0.035,0.054,0.026,33.9,0.24,0.059,0.061,0.081,0.118,0.099,0.082,0.096,0.164,"0.75"
"530530607002",NA,986,98765,42914,0.047,0.057,0,0.058,47.9,0.355,0.091,0.069,0.1,0.128,0.092,0.057,0.061,0.046,"0.5"
"530530724092",NA,1064,19192,7619,0.031,0.047,0.03,0.067,51.7,0.199,0.06,0.057,0.08,0.165,0.114,0.084,0.082,0.157,"0.5"
"530330326012",NA,1151,4429,1574,0.058,0.044,0.07,0.075,43.3,0.112,0.075,0.05,0.05,0.158,0.112,0.139,0.157,0.146,"0.5"
"530530726012",NA,1195,3473,1129,0.011,0.048,0.016,0.055,49,0.155,0.075,0.061,0.101,0.183,0.092,0.101,0.151,0.08,"0.5"
"530330114021",NA,1400,111479,45723,0.048,0.07,0.031,0.067,41.6,0.279,0.078,0.072,0.09,0.123,0.104,0.077,0.084,0.093,"0.5"
"530670103003",NA,2692,66553,29352,0.02,0.049,0.056,0.05,32.1,0.329,0.096,0.091,0.095,0.138,0.101,0.065,0.048,0.038,"0.375"
"530670112004",NA,613,61723,24189,0.02,0.064,0,0.065,63.6,0.292,0.094,0.091,0.13,0.148,0.097,0.065,0.053,0.03,"0.5"
"530330303143",NA,1244,108802,38895,0.064,0.068,0.014,0.068,55.2,0.264,0.081,0.08,0.122,0.143,0.107,0.081,0.07,0.05,"0.5"
"530330021003",NA,1400,208772,86525,0.044,0.051,0.035,0.048,35.7,0.259,0.064,0.062,0.081,0.113,0.092,0.07,0.101,0.158,"0.5"
"530330299013",NA,1869,86292,31303,0.139,0.069,0.109,0.072,29.8,0.298,0.07,0.091,0.122,0.137,0.083,0.08,0.063,0.056,"0.5"
"530330080015",NA,1063,225879,122003,0.043,0.035,0,0.027,31.9,0.235,0.058,0.063,0.081,0.117,0.098,0.083,0.103,0.161,"0.75"
"530330300034",NA,1103,86118,31126,0.073,0.063,0.092,0.081,39.8,0.273,0.083,0.094,0.126,0.135,0.099,0.074,0.062,0.055,"0.5"
"530330254003",NA,3227,117255,44568,0.034,0.065,0.034,0.065,29.9,0.228,0.073,0.081,0.11,0.145,0.122,0.063,0.095,0.084,"0.5"
"530330235002",NA,1172,112470,46009,0.008,0.053,0.089,0.054,41.6,0.158,0.043,0.046,0.07,0.117,0.12,0.08,0.126,0.239,"0.5"
"530670124112",NA,3036,15691,5137,0.034,0.095,0.099,0.086,38.3,0.295,0.101,0.102,0.121,0.172,0.08,0.043,0.068,0.019,"0.5"
"530330272001",NA,962,118596,41521,0.022,0.069,0.065,0.065,45,0.315,0.097,0.087,0.098,0.135,0.101,0.066,0.063,0.038,"0.5"
"530330322073",NA,1490,60612,21772,0.03,0.061,0.084,0.074,42.7,0.099,0.043,0.031,0.061,0.102,0.104,0.099,0.148,0.313,"0.5"
"530330282003",NA,1058,94830,33595,0.127,0.072,0.147,0.063,28.8,0.319,0.107,0.084,0.101,0.137,0.099,0.066,0.047,0.04,"0.5"
"530330304032",NA,1620,66074,24025,0.047,0.072,0.03,0.065,45.2,0.25,0.071,0.088,0.122,0.147,0.106,0.08,0.082,0.055,"0.5"
"530330045002",NA,2036,267235,116524,0.087,0.05,0.039,0.044,31.1,0.2,0.056,0.058,0.084,0.117,0.102,0.084,0.111,0.188,"0.75"
"530670121002",NA,701,10625,4553,0.017,0.029,0.016,0.056,62.7,0.143,0.073,0.046,0.118,0.137,0.118,0.115,0.096,0.155,"0.5"
"530330041002",NA,2227,118996,46211,0.035,0.045,0.069,0.05,45.1,0.247,0.05,0.049,0.057,0.092,0.081,0.074,0.109,0.242,"0.5"
"530330284033",NA,1046,70317,24866,0.059,0.075,0.002,0.065,46.7,0.286,0.108,0.095,0.109,0.13,0.098,0.064,0.058,0.052,"0.5"
"530670108005",NA,2248,20228,8132,0.047,0.04,0.069,0.057,40.5,0.266,0.073,0.085,0.101,0.15,0.112,0.06,0.09,0.064,"0.5"
"530530713102",NA,3483,76063,26368,0.046,0.068,0.059,0.072,37.4,0.224,0.084,0.079,0.116,0.154,0.135,0.089,0.069,0.05,"0.5"
"530330268022",NA,735,109391,41445,0.076,0.067,0,0.071,34.4,0.308,0.095,0.082,0.096,0.126,0.092,0.075,0.064,0.061,"0.5"
"530330268023",NA,1755,111427,41701,0.042,0.067,0.101,0.072,39.2,0.312,0.095,0.081,0.096,0.129,0.09,0.077,0.063,0.056,"0.5"
"530330261003",NA,1147,106884,39740,0.041,0.065,0,0.059,47,0.279,0.087,0.076,0.102,0.135,0.116,0.066,0.074,0.066,"0.375"
"530330006005",NA,1160,182414,79133,0,0.06,0.047,0.049,43.4,0.248,0.067,0.066,0.085,0.124,0.104,0.075,0.102,0.128,"0.5"
"530670127101",NA,2344,3905,1295,0.061,0.077,0.1,0.096,40.1,0.314,0.069,0.075,0.134,0.209,0.05,0.039,0.098,0.013,"0.5"
"530330119001",NA,2255,104682,38594,0.042,0.061,0.055,0.058,35.9,0.269,0.073,0.074,0.091,0.131,0.107,0.067,0.076,0.111,"0.5"
"530330106005",NA,1653,83245,37444,0.105,0.062,0.047,0.061,45,0.203,0.066,0.062,0.089,0.115,0.11,0.082,0.126,0.147,"0.5"
"530330250062",NA,3038,38491,15398,0.063,0.068,0.059,0.056,38.4,0.157,0.039,0.052,0.085,0.113,0.124,0.086,0.122,0.223,"0.5"
"530530612002",NA,923,117074,49721,0.042,0.058,0.061,0.062,35.4,0.357,0.102,0.076,0.101,0.13,0.092,0.05,0.053,0.04,"0.5"
"530530721092",NA,1814,36480,14339,0.054,0.06,0.076,0.055,36.7,0.233,0.083,0.101,0.136,0.142,0.107,0.096,0.062,0.04,"0.5"
"530330324013",NA,1879,12468,4413,0.073,0.053,0.141,0.069,33.8,0.126,0.023,0.036,0.05,0.126,0.134,0.041,0.202,0.262,"0.5"
"530330028004",NA,1234,251369,110576,0.143,0.051,0.05,0.042,35.6,0.24,0.064,0.058,0.087,0.116,0.102,0.082,0.101,0.15,"0.75"
"530530611002",NA,605,124673,53154,0.084,0.056,0.086,0.061,38.5,0.344,0.093,0.077,0.102,0.13,0.098,0.053,0.055,0.048,"0.5"
"530330249013",NA,1045,76739,28334,0.013,0.054,0.04,0.059,47,0.129,0.042,0.038,0.072,0.106,0.096,0.09,0.14,0.286,"0.5"
"530330220061",NA,1247,104158,42459,0.04,0.068,0.004,0.058,54.1,0.156,0.049,0.049,0.071,0.126,0.117,0.105,0.135,0.192,"0.5"
"530530715062",NA,1867,69841,24071,0.023,0.063,0.033,0.069,42.9,0.282,0.072,0.099,0.131,0.178,0.084,0.068,0.059,0.027,"0.5"
"530670116103",NA,1298,69701,26465,0.022,0.069,0.032,0.068,49.4,0.251,0.087,0.09,0.138,0.175,0.107,0.072,0.053,0.026,"0.5"
"530330222032",NA,2067,107295,44149,0.042,0.061,0.033,0.057,41.5,0.173,0.058,0.058,0.074,0.124,0.109,0.096,0.126,0.182,"0.5"
"530330222024",NA,1131,100088,40182,0.018,0.065,0.011,0.059,36.4,0.162,0.052,0.057,0.077,0.127,0.117,0.106,0.13,0.171,"0.5"
"530330112003",NA,1867,143764,52575,0.087,0.065,0.171,0.067,29.9,0.334,0.081,0.073,0.089,0.126,0.091,0.074,0.072,0.059,"0.75"
"530330219053",NA,1648,87987,34661,0.112,0.068,0.041,0.065,31.6,0.172,0.059,0.059,0.084,0.125,0.122,0.097,0.137,0.144,"0.5"
"530530729011",NA,3265,56024,21053,0.187,0.079,0.105,0.075,22.4,0.459,0.108,0.088,0.096,0.121,0.049,0.032,0.026,0.021,"0.5"
"530530713062",NA,1621,68061,23670,0.015,0.064,0.144,0.075,36.2,0.221,0.082,0.104,0.125,0.177,0.106,0.073,0.073,0.038,"0.5"
"530330297001",NA,1909,101265,34105,0.061,0.071,0.023,0.075,31.1,0.299,0.085,0.084,0.12,0.132,0.102,0.065,0.065,0.048,"0.5"
"530530721071",NA,1111,74734,30026,0.04,0.069,0.05,0.058,40.4,0.333,0.092,0.089,0.108,0.132,0.087,0.067,0.052,0.04,"0.5"
"530330113001",NA,2266,142066,55265,0.026,0.067,0.033,0.066,53,0.293,0.076,0.073,0.09,0.125,0.099,0.077,0.082,0.085,"0.375"
"530330319074",NA,2918,53684,19172,0.132,0.061,0.134,0.064,32.5,0.147,0.066,0.069,0.099,0.142,0.142,0.1,0.123,0.112,"0.5"
"530330012003",NA,2201,199765,85574,0.087,0.057,0.029,0.049,34.8,0.243,0.063,0.064,0.084,0.12,0.099,0.075,0.106,0.147,"0.5"
"530330322141",NA,2008,61667,21066,0.078,0.063,0.078,0.084,40.1,0.083,0.028,0.024,0.048,0.077,0.098,0.106,0.158,0.377,"0.5"
"530330290035",NA,669,82571,30181,0.037,0.064,0.025,0.075,53.1,0.305,0.091,0.089,0.126,0.118,0.093,0.063,0.061,0.053,"0.5"
"530530731201",NA,2104,80828,27900,0.108,0.07,0.068,0.072,34.6,0.211,0.077,0.077,0.11,0.159,0.132,0.094,0.082,0.058,"0.5"
"530330120003",NA,1283,89151,35535,0.076,0.073,0.083,0.07,38.3,0.276,0.078,0.066,0.088,0.12,0.103,0.082,0.084,0.103,"0.5"
"530530726011",NA,2794,6831,2209,0.096,0.065,0.095,0.07,34.3,0.192,0.046,0.081,0.096,0.174,0.134,0.11,0.098,0.068,"0.5"
"530330327043",NA,1428,11726,4313,0.038,0.06,0.056,0.079,42.6,0.196,0.066,0.036,0.059,0.112,0.147,0.102,0.144,0.137,"0.5"
"530330234013",NA,1354,97371,36510,0.095,0.059,0.06,0.062,35.5,0.16,0.053,0.048,0.074,0.114,0.109,0.081,0.135,0.225,"0.5"
"530530714073",NA,2004,57612,18424,0.119,0.075,0.138,0.086,25,0.209,0.062,0.087,0.131,0.178,0.123,0.095,0.077,0.038,"0.5"
"530330041004",NA,797,147137,58563,0.084,0.047,0.06,0.048,41.8,0.221,0.054,0.05,0.068,0.103,0.084,0.073,0.114,0.234,"0.5"
"530670122211",NA,1762,1762,701,0.041,0.041,0.043,0.043,49.5,0.133,0.083,0,0.044,0.098,0.165,0.136,0.12,0.221,"0.5"
"530330219041",NA,1746,97941,38899,0.093,0.066,0.045,0.062,36.8,0.149,0.053,0.051,0.076,0.127,0.127,0.099,0.139,0.179,"0.5"
"530530610024",NA,918,96587,40147,0.092,0.064,0.061,0.058,40.3,0.29,0.081,0.081,0.102,0.145,0.101,0.064,0.068,0.068,"0.5"
"530530623003",NA,1649,101368,37094,0.089,0.066,0.052,0.071,34.3,0.362,0.102,0.102,0.114,0.139,0.084,0.042,0.033,0.022,"0.25"
"530670123103",NA,1196,48788,18455,0.024,0.065,0.038,0.068,40.1,0.22,0.091,0.092,0.15,0.174,0.1,0.077,0.062,0.035,"0.5"
"530330057005",NA,1124,136959,63400,0.055,0.055,0.041,0.046,34.3,0.152,0.061,0.059,0.093,0.124,0.111,0.098,0.109,0.194,"0.5"
"530530724091",NA,1524,20867,7911,0.056,0.05,0.057,0.063,41.3,0.183,0.049,0.062,0.077,0.151,0.137,0.082,0.095,0.164,"0.5"
"530670124111",NA,2943,17198,5807,0.216,0.093,0.11,0.083,25.4,0.301,0.096,0.092,0.115,0.169,0.09,0.05,0.052,0.034,"0.5"
"530670109201",NA,1548,45620,19646,0.02,0.048,0.044,0.053,57.2,0.309,0.095,0.084,0.091,0.14,0.098,0.069,0.062,0.051,"0.5"
"530670115005",NA,1203,55694,21116,0.026,0.067,0.145,0.066,38.1,0.241,0.09,0.098,0.14,0.158,0.103,0.07,0.065,0.035,"0.5"
"530530604005",NA,1086,69744,30049,0.047,0.054,0.08,0.059,42.3,0.273,0.084,0.065,0.102,0.135,0.111,0.073,0.082,0.074,"0.5"
"530330002005",NA,1797,165106,71230,0.047,0.059,0.057,0.046,32.4,0.253,0.07,0.066,0.084,0.127,0.104,0.072,0.101,0.123,"0.75"
"530330322123",NA,1817,58765,21869,0.092,0.07,0.089,0.079,36.1,0.127,0.032,0.044,0.06,0.125,0.105,0.102,0.131,0.274,"0.5"
"530330100021",NA,790,157550,73662,0.058,0.043,0.043,0.038,41.1,0.32,0.064,0.06,0.083,0.105,0.087,0.074,0.083,0.125,"0.75"
"530330018002",NA,1697,254865,111905,0.072,0.051,0.037,0.043,31.7,0.243,0.063,0.061,0.088,0.118,0.099,0.081,0.1,0.147,"0.75"
"530330222013",NA,1546,103933,42997,0.1,0.061,0.049,0.057,34.8,0.192,0.059,0.065,0.079,0.132,0.111,0.088,0.12,0.155,"0.5"
"530330213001",NA,1576,123942,50894,0.019,0.062,0.042,0.055,48.5,0.241,0.072,0.068,0.082,0.135,0.105,0.081,0.105,0.11,"0.5"
"530330300035",NA,1205,100519,36558,0,0.063,0.052,0.078,32.3,0.297,0.076,0.088,0.128,0.125,0.098,0.074,0.062,0.052,"0.5"
"530330249032",NA,2276,76633,28099,0.04,0.056,0.03,0.06,45.6,0.125,0.043,0.039,0.074,0.108,0.1,0.089,0.151,0.271,"0.5"
"530539400062",NA,1647,87395,31034,0.09,0.072,0.152,0.076,24.1,0.343,0.098,0.097,0.114,0.146,0.091,0.044,0.04,0.027,"0.5"
"530330298021",NA,772,89462,31856,0.106,0.064,0.076,0.074,42.8,0.28,0.07,0.087,0.128,0.139,0.089,0.081,0.068,0.058,"0.5"
"530330102003",NA,1295,107748,39908,0.037,0.055,0.077,0.062,37.5,0.275,0.064,0.061,0.076,0.112,0.088,0.077,0.093,0.154,"0.5"
"530539400023",NA,1941,53432,19032,0.05,0.071,0.032,0.066,36.3,0.226,0.073,0.082,0.111,0.165,0.114,0.08,0.09,0.059,"0.5"
"530530731133",NA,3072,53353,17072,0.124,0.074,0.096,0.079,29.9,0.156,0.068,0.084,0.11,0.196,0.148,0.097,0.087,0.053,"0.5"
"530330256023",NA,3667,91091,34286,0.04,0.064,0.042,0.068,42.1,0.205,0.072,0.076,0.107,0.148,0.124,0.079,0.103,0.087,"0.75"
"530330042004",NA,1595,172010,70422,0.073,0.047,0.125,0.047,37.3,0.217,0.057,0.055,0.072,0.106,0.091,0.078,0.114,0.21,"0.75"
"530530608007",NA,578,114879,49854,0.055,0.056,0.017,0.057,35.7,0.336,0.091,0.075,0.1,0.133,0.094,0.057,0.06,0.054,"0.5"
"530330219062",NA,976,95966,38074,0.046,0.067,0.066,0.064,42.1,0.157,0.056,0.055,0.081,0.133,0.126,0.099,0.137,0.156,"0.5"
"530530726021",NA,902,11718,4109,0.058,0.045,0.043,0.054,57.4,0.154,0.071,0.066,0.104,0.149,0.108,0.076,0.111,0.159,"0.5"
"530330253021",NA,1874,107820,41737,0.036,0.062,0.055,0.061,44.8,0.245,0.075,0.076,0.104,0.135,0.12,0.063,0.083,0.099,"0.5"
"530330240001",NA,2021,93468,40742,0.06,0.059,0.051,0.049,43,0.159,0.041,0.043,0.07,0.112,0.124,0.08,0.126,0.246,"0.5"
"530330317061",NA,1538,57559,19627,0.051,0.061,0.047,0.069,37.4,0.158,0.053,0.069,0.087,0.164,0.14,0.109,0.107,0.114,"0.5"
"530670120001",NA,2536,9023,3846,0.018,0.038,0.06,0.058,51.6,0.168,0.075,0.035,0.098,0.112,0.106,0.121,0.082,0.202,"0.5"
"530330318001",NA,2129,102466,33000,0.055,0.067,0.083,0.069,42.8,0.216,0.072,0.074,0.104,0.145,0.124,0.094,0.093,0.079,"0.5"
"530330090001",NA,1459,199742,103869,0.053,0.034,0.019,0.031,36.4,0.264,0.056,0.057,0.079,0.11,0.098,0.08,0.097,0.159,"0.75"
"530530731141",NA,1968,27752,9166,0.033,0.078,0.067,0.08,47.9,0.245,0.081,0.081,0.124,0.153,0.096,0.107,0.077,0.037,"0.5"
"530330232011",NA,1299,106281,43624,0.008,0.06,0.041,0.059,33.9,0.168,0.047,0.047,0.077,0.117,0.119,0.08,0.129,0.217,"0.5"
"530330080011",NA,2037,233306,124395,0.014,0.036,0.027,0.027,34.8,0.235,0.057,0.062,0.081,0.117,0.097,0.083,0.102,0.165,"0.5"
"530330019003",NA,1188,261495,112460,0.061,0.051,0.036,0.045,35.5,0.244,0.062,0.062,0.085,0.115,0.098,0.079,0.1,0.154,"0.375"
"530330005001",NA,1311,121114,52990,0.03,0.06,0.031,0.047,54.1,0.256,0.062,0.065,0.09,0.124,0.102,0.082,0.102,0.116,"0.5"
"530330272002",NA,1645,109096,38323,0.075,0.067,0.077,0.064,32,0.311,0.099,0.088,0.097,0.134,0.106,0.061,0.063,0.04,"0.5"
"530530611004",NA,574,139894,58826,0,0.06,0,0.06,77.9,0.347,0.096,0.08,0.103,0.129,0.096,0.053,0.054,0.041,"0.5"
"530530712072",NA,3019,68545,24914,0.078,0.062,0.085,0.057,27.8,0.234,0.078,0.066,0.118,0.136,0.125,0.086,0.091,0.064,"0.5"
"530330246021",NA,939,100500,36855,0.052,0.057,0.06,0.061,43.6,0.196,0.051,0.058,0.083,0.121,0.115,0.081,0.113,0.182,"0.5"
"530330225005",NA,1997,91897,38071,0.047,0.063,0.047,0.056,40,0.155,0.043,0.049,0.069,0.12,0.105,0.103,0.127,0.229,"0.5"
"530330248003",NA,2453,98920,38301,0.105,0.054,0.101,0.06,32.5,0.147,0.048,0.046,0.07,0.113,0.103,0.081,0.133,0.259,"0.5"
"530330301005",NA,1397,97352,35699,0.049,0.063,0.154,0.065,16.2,0.266,0.08,0.083,0.11,0.137,0.111,0.08,0.074,0.059,"0.5"
"530330238042",NA,2279,90048,38948,0.006,0.05,0.011,0.05,46.3,0.171,0.04,0.045,0.065,0.113,0.116,0.075,0.115,0.26,"0.5"
"530330324012",NA,2084,11398,3989,0.019,0.061,0.144,0.08,37.3,0.126,0.026,0.051,0.046,0.118,0.135,0.056,0.223,0.219,"0.5"
"530330319091",NA,1704,70635,25051,0.059,0.063,0.052,0.062,46.2,0.154,0.065,0.076,0.113,0.16,0.135,0.093,0.114,0.091,"0.5"
"530330252004",NA,2164,98345,38175,0.122,0.061,0.063,0.062,36.8,0.202,0.061,0.066,0.099,0.137,0.119,0.07,0.108,0.137,"0.5"
"530330007004",NA,645,176878,76593,0.073,0.057,0.028,0.048,43.4,0.248,0.066,0.064,0.081,0.123,0.099,0.075,0.104,0.138,"0.75"
"530330323183",NA,1090,47913,15835,0.056,0.065,0.085,0.088,39.4,0.065,0.022,0.027,0.038,0.067,0.092,0.11,0.163,0.416,"0.5"
"530330303053",NA,1235,77638,28593,0.057,0.063,0.036,0.063,54,0.224,0.082,0.081,0.107,0.144,0.119,0.087,0.086,0.069,"0.5"
"530530608003",NA,908,95943,41618,0.036,0.054,0.11,0.056,26.7,0.331,0.085,0.071,0.1,0.131,0.095,0.062,0.067,0.058,"0.75"
"530330106003",NA,1621,102078,44865,0.086,0.064,0.028,0.064,46.9,0.229,0.07,0.065,0.091,0.115,0.108,0.079,0.113,0.13,"0.5"
"530670118211",NA,973,15760,6290,0.03,0.051,0.114,0.055,40.9,0.272,0.059,0.088,0.109,0.145,0.103,0.066,0.101,0.057,"0.5"
"530670116241",NA,706,54707,20692,0.064,0.073,0,0.068,37.9,0.223,0.088,0.08,0.136,0.185,0.117,0.076,0.062,0.033,"0.5"
"530330221012",NA,872,111795,45120,0.067,0.064,0.044,0.056,48.3,0.211,0.062,0.066,0.079,0.134,0.105,0.084,0.117,0.143,"0.5"
"530330252001",NA,1204,99798,38619,0.08,0.058,0.089,0.064,40.4,0.189,0.057,0.064,0.092,0.135,0.121,0.073,0.114,0.154,"0.5"
"530530730053",NA,619,5665,2154,0,0.051,0.042,0.025,49.1,0.267,0.098,0.071,0.102,0.169,0.112,0.048,0.095,0.037,"0.5"
"530670111001",NA,1330,36184,15961,0.011,0.051,0.038,0.04,47.6,0.347,0.087,0.063,0.097,0.139,0.092,0.069,0.047,0.06,"0.5"
"530330201003",NA,1028,32178,13034,0.025,0.054,0.049,0.053,58.4,0.232,0.056,0.06,0.083,0.146,0.116,0.087,0.118,0.101,"0.5"
"530330303112",NA,1711,87300,31789,0.119,0.067,0.048,0.065,29.5,0.243,0.082,0.084,0.11,0.147,0.108,0.083,0.08,0.064,"0.5"
"530330109001",NA,672,132077,48738,0.06,0.063,0.022,0.063,42,0.324,0.079,0.074,0.089,0.121,0.091,0.074,0.075,0.071,"0.5"
"530670123201",NA,1851,26948,10222,0.011,0.058,0.044,0.074,56.6,0.216,0.092,0.097,0.134,0.18,0.1,0.088,0.062,0.031,"0.5"
"530330241004",NA,1196,60523,27046,0.03,0.05,0.045,0.044,46.5,0.147,0.037,0.042,0.051,0.099,0.11,0.083,0.121,0.31,"0.5"
"530330041006",NA,962,172292,75750,0.029,0.041,0.068,0.043,45.6,0.224,0.055,0.059,0.076,0.107,0.088,0.076,0.105,0.211,"0.5"
"530330261002",NA,2264,102935,37840,0.119,0.066,0.117,0.057,24.7,0.286,0.087,0.08,0.1,0.141,0.111,0.065,0.068,0.061,"0.5"
"530330233001",NA,2044,93450,35401,0.091,0.061,0.154,0.064,39.7,0.165,0.052,0.049,0.076,0.118,0.113,0.074,0.141,0.213,"0.5"
"530530721052",NA,1920,87645,34168,0.072,0.075,0.016,0.06,50.8,0.296,0.088,0.1,0.117,0.141,0.096,0.066,0.053,0.043,"0.5"
"530330070006",NA,1354,243467,130644,0.095,0.034,0,0.025,35.6,0.238,0.059,0.062,0.082,0.118,0.1,0.083,0.098,0.161,"0.75"
"530330267004",NA,1260,94948,37214,0.04,0.066,0.021,0.071,49.9,0.288,0.089,0.075,0.096,0.125,0.094,0.079,0.075,0.08,"0.5"
"530330097022",NA,896,75138,33749,0.027,0.061,0.049,0.057,47.3,0.191,0.063,0.06,0.091,0.112,0.112,0.081,0.131,0.159,"0.5"
"530330097013",NA,1330,59848,27320,0.064,0.064,0.015,0.059,45.5,0.192,0.063,0.062,0.092,0.11,0.11,0.076,0.136,0.16,"0.5"
"530330020003",NA,983,237932,100209,0.124,0.051,0.047,0.046,35.9,0.264,0.065,0.061,0.082,0.112,0.093,0.072,0.099,0.151,"0.75"
"530670114204",NA,1608,78593,30605,0.081,0.065,0.032,0.066,30.8,0.253,0.088,0.094,0.123,0.176,0.108,0.068,0.053,0.036,"0.5"
"530330234011",NA,1109,97624,37360,0.111,0.058,0.069,0.062,39.2,0.16,0.054,0.049,0.075,0.122,0.107,0.077,0.134,0.222,"0.5"
"530330256011",NA,1407,103583,40178,0.054,0.066,0.122,0.065,37.2,0.228,0.071,0.08,0.112,0.145,0.124,0.067,0.092,0.081,"0.5"
"530330293032",NA,1189,88019,31984,0.109,0.065,0.079,0.061,43.2,0.198,0.069,0.082,0.125,0.16,0.124,0.083,0.097,0.062,"0.5"
