"Block.Group.ID","Average.Block.Group.Score","Population","Population..3.Miles","Households..3.Miles","Kids.under.5","Kids.under.5..3.Miles","Kids.5.to.9","Kids.5.to.9..3.Miles","Average.Age","Household.income.under.40K..3.Mile","Household.income.40K.to.50K..3.Mile","Household.income.50K.to.60K..3.Mile","Household.income.60K.to.75K..3.Mile","Household.income.75K.to.100K..3.Mile","Household.income.100K.to.125K..3.Mile","Household.income.125K.to.150K..3.Mile","Household.income.150K.to.200K..3.Mile","Household.income.200K...3.Mile","Predicted.Score"
530330322032,NA,1518,71078,24639,0.122,0.061,0.084,0.081,32.9,0.086,0.029,0.028,0.049,0.083,0.1,0.108,0.161,0.355,4.51083487183717
530330322033,NA,2408,70103,24644,0.056,0.058,0.032,0.077,47.6,0.1,0.041,0.035,0.057,0.096,0.099,0.095,0.153,0.325,3.80197363718735
530330322034,NA,1524,62414,21425,0.019,0.058,0.174,0.081,38.3,0.091,0.034,0.032,0.052,0.084,0.103,0.102,0.162,0.341,4.39524973017704
530330322071,NA,1372,66948,24152,0.026,0.064,0.074,0.076,41,0.099,0.033,0.034,0.052,0.099,0.11,0.112,0.141,0.319,3.29521147279309
530330322072,NA,1068,65295,22798,0.042,0.061,0.07,0.079,39.3,0.086,0.031,0.028,0.05,0.088,0.104,0.109,0.16,0.345,4.26891650577748
530330322073,NA,1490,60612,21772,0.03,0.061,0.084,0.074,42.7,0.099,0.043,0.031,0.061,0.102,0.104,0.099,0.148,0.313,3.30891559204206
530330322081,NA,2041,63310,23420,0.04,0.067,0.098,0.073,44.5,0.119,0.037,0.04,0.056,0.109,0.106,0.113,0.134,0.286,3.05623213954713
530330322082,NA,924,63456,23350,0,0.067,0.026,0.071,71.6,0.121,0.034,0.039,0.056,0.11,0.106,0.107,0.137,0.29,3.95699628961532
530330322083,NA,1897,62993,24118,0.055,0.066,0.008,0.063,43.3,0.141,0.039,0.042,0.069,0.116,0.108,0.091,0.134,0.26,3.99040813060066
530330322084,NA,2031,61083,23106,0.101,0.071,0.071,0.074,36,0.14,0.036,0.042,0.066,0.124,0.107,0.095,0.137,0.253,4.5099721941432
530330322085,NA,2871,71696,26341,0.017,0.069,0.051,0.076,41,0.126,0.032,0.039,0.058,0.114,0.104,0.103,0.143,0.281,3.05712349686039
530330322101,NA,1906,18182,6035,0,0.084,0.04,0.102,50.7,0.073,0.043,0.035,0.033,0.142,0.116,0.114,0.193,0.251,3.76098018042355
530330322102,NA,6075,41348,15063,0.106,0.072,0.132,0.08,33.9,0.106,0.036,0.043,0.055,0.128,0.102,0.117,0.141,0.272,3.95247592022289
530330322103,NA,6559,52977,20435,0.082,0.071,0.061,0.072,33.8,0.149,0.039,0.045,0.068,0.132,0.104,0.098,0.128,0.238,3.09302103008442
530330322111,NA,1846,70381,24994,0.04,0.069,0.087,0.082,41.8,0.1,0.03,0.032,0.048,0.099,0.106,0.111,0.14,0.334,3.08037162967882
530330322112,NA,1786,64537,23035,0.081,0.07,0.09,0.082,38.2,0.103,0.031,0.032,0.049,0.102,0.099,0.109,0.142,0.332,4.4827640723442
530330322113,NA,1492,66257,24150,0.115,0.07,0.06,0.077,37.5,0.117,0.032,0.038,0.054,0.113,0.105,0.107,0.137,0.296,4.51187425404684
530330322121,NA,2839,54759,19816,0.106,0.069,0.065,0.081,36,0.104,0.034,0.036,0.052,0.108,0.099,0.115,0.147,0.305,4.50410420112447
530330322122,NA,924,62787,23335,0.016,0.069,0.122,0.076,42.8,0.134,0.032,0.043,0.061,0.121,0.104,0.102,0.134,0.269,3.0871068242117
530330322123,NA,1817,58765,21869,0.092,0.07,0.089,0.079,36.1,0.127,0.032,0.044,0.06,0.125,0.105,0.102,0.131,0.274,4.50811896112715
530330322124,NA,2757,58591,21493,0.11,0.07,0.085,0.079,35.7,0.125,0.03,0.041,0.056,0.117,0.106,0.104,0.134,0.288,4.5066770376767
530330322131,NA,1091,60909,21509,0.089,0.072,0.068,0.087,40.6,0.096,0.032,0.034,0.049,0.101,0.093,0.112,0.148,0.335,4.50908546520643
530330322132,NA,1265,56160,19840,0.048,0.072,0.096,0.087,42.1,0.097,0.03,0.034,0.049,0.104,0.094,0.109,0.146,0.337,3.85021837688623
530330322133,NA,1981,45529,15461,0.027,0.07,0.075,0.091,43.6,0.073,0.028,0.024,0.045,0.096,0.091,0.11,0.164,0.369,3.04842471345045
530330322141,NA,2008,61667,21066,0.078,0.063,0.078,0.084,40.1,0.083,0.028,0.024,0.048,0.077,0.098,0.106,0.158,0.377,4.35651253908191
530330322142,NA,2679,60450,20578,0.057,0.062,0.118,0.085,38.9,0.079,0.029,0.022,0.047,0.077,0.096,0.109,0.164,0.378,3.61736192840642
530330322143,NA,2019,60449,21063,0.051,0.064,0.105,0.08,36.9,0.086,0.03,0.027,0.048,0.084,0.104,0.11,0.153,0.359,4.14332044358344
530330322151,NA,1993,50777,17358,0.037,0.066,0.105,0.081,38.8,0.073,0.03,0.023,0.047,0.083,0.089,0.118,0.169,0.369,3.42099604979225
530330322152,NA,3041,37218,12415,0.068,0.062,0.09,0.089,41.1,0.058,0.023,0.022,0.037,0.073,0.086,0.12,0.185,0.396,3.37016966333731
530330323071,NA,1609,21551,7343,0.024,0.065,0.031,0.062,48.8,0.088,0.038,0.029,0.035,0.111,0.136,0.068,0.13,0.365,3.88060886959513
530330323072,NA,1217,32500,11819,0.108,0.065,0.087,0.066,42.7,0.124,0.047,0.042,0.06,0.108,0.135,0.077,0.136,0.272,4.51148450493948
530330323073,NA,1099,22761,8034,0.08,0.072,0.068,0.066,43.7,0.116,0.052,0.041,0.055,0.106,0.143,0.074,0.146,0.267,4.51062702395276
530330323074,NA,1246,42561,15198,0.087,0.068,0.093,0.068,35.8,0.118,0.044,0.039,0.057,0.095,0.127,0.075,0.14,0.305,4.51054841714106
530330323075,NA,922,35870,12363,0.07,0.067,0.043,0.066,39.4,0.097,0.043,0.035,0.054,0.098,0.128,0.063,0.146,0.336,4.50975516537741
530330323091,NA,1746,105599,42640,0.093,0.068,0.015,0.067,30.9,0.148,0.038,0.046,0.069,0.112,0.119,0.101,0.139,0.227,4.43569924088498
530330323092,NA,4413,93269,36765,0.046,0.072,0.034,0.072,30.2,0.144,0.036,0.04,0.072,0.106,0.123,0.101,0.149,0.23,3.03062549541449
530330323093,NA,2090,95539,37678,0.107,0.07,0.086,0.068,36.1,0.147,0.04,0.042,0.068,0.119,0.126,0.099,0.143,0.216,4.50631686338939
530330323111,NA,1143,10218,3347,0.017,0.061,0,0.064,53.6,0.086,0.038,0.033,0.031,0.111,0.155,0.056,0.174,0.316,3.98396535558718
530330323112,NA,1918,32084,11474,0.143,0.057,0.087,0.062,36.8,0.101,0.041,0.037,0.042,0.1,0.135,0.068,0.133,0.342,4.51172361898909
530330323113,NA,1258,16556,5567,0.014,0.068,0.028,0.06,44.4,0.089,0.042,0.036,0.035,0.105,0.139,0.07,0.129,0.354,3.99485260457235
530330323114,NA,1470,26059,9459,0.082,0.056,0.079,0.056,49.8,0.109,0.046,0.04,0.047,0.103,0.144,0.064,0.127,0.32,4.50741355101199
530330323115,NA,941,19160,7047,0.018,0.056,0.018,0.059,45,0.12,0.029,0.05,0.041,0.098,0.14,0.065,0.159,0.298,4.05211177370778
530330323131,NA,953,64443,24221,0.033,0.067,0.148,0.09,39.1,0.131,0.033,0.036,0.062,0.093,0.114,0.1,0.147,0.283,4.35446576653117
530330323132,NA,1225,88344,34460,0.063,0.067,0.069,0.078,40.6,0.138,0.034,0.037,0.069,0.095,0.122,0.104,0.148,0.252,3.99213765740889
530330323133,NA,853,79089,30532,0.121,0.069,0.074,0.081,37.3,0.135,0.031,0.037,0.061,0.096,0.118,0.103,0.154,0.264,4.51210228082814
530330323134,NA,3520,87066,34044,0.089,0.067,0.114,0.078,30.4,0.139,0.034,0.037,0.069,0.095,0.123,0.105,0.149,0.247,4.22697185714235
530330323151,NA,1745,13942,5300,0.042,0.069,0.047,0.087,49.6,0.122,0.039,0.029,0.066,0.12,0.114,0.086,0.128,0.297,3.86287565353422
530330323152,NA,1719,13319,4645,0.056,0.06,0.083,0.092,48.2,0.094,0.026,0.041,0.029,0.084,0.087,0.082,0.14,0.416,4.36159639422987
530330323153,NA,1816,31729,10830,0.065,0.068,0.113,0.099,43.9,0.087,0.028,0.025,0.047,0.07,0.084,0.11,0.149,0.401,4.35480000385769
530330323161,NA,782,69351,24970,0.082,0.066,0.111,0.084,40,0.121,0.039,0.035,0.054,0.087,0.108,0.098,0.161,0.297,4.50755389285157
530330323162,NA,1696,58783,20615,0.076,0.061,0.067,0.09,41.6,0.1,0.034,0.028,0.054,0.081,0.108,0.109,0.158,0.328,4.45045863850997
530330323163,NA,1768,65545,23307,0.083,0.068,0.07,0.085,42.3,0.12,0.039,0.032,0.054,0.084,0.109,0.099,0.16,0.303,4.41864581423059
530330323164,NA,1408,61125,20980,0.079,0.066,0.082,0.089,37.8,0.092,0.03,0.03,0.051,0.077,0.105,0.113,0.163,0.339,4.50370350449999
530330323171,NA,1722,50413,17089,0.031,0.064,0.136,0.087,37.8,0.077,0.028,0.03,0.041,0.066,0.107,0.106,0.169,0.378,4.31403726648585
530330323172,NA,1450,50099,16782,0.061,0.062,0.075,0.088,41.4,0.072,0.022,0.025,0.039,0.067,0.092,0.108,0.172,0.403,4.40132527043821
530330323173,NA,1077,56913,19190,0.05,0.059,0.098,0.087,33.5,0.08,0.023,0.024,0.042,0.077,0.092,0.103,0.165,0.395,4.48072284678382
530330323174,NA,987,57356,19175,0.074,0.06,0.018,0.086,33.8,0.073,0.026,0.028,0.042,0.076,0.094,0.103,0.168,0.391,4.510195129317
530330323175,NA,1166,55379,18494,0.087,0.061,0.026,0.088,38.8,0.069,0.023,0.026,0.042,0.074,0.091,0.103,0.172,0.399,4.50810195926362
530330323181,NA,2207,44800,14868,0.05,0.065,0.101,0.094,37.8,0.077,0.025,0.028,0.039,0.064,0.093,0.125,0.159,0.39,4.08079294803596
530330323182,NA,1252,43604,14388,0.093,0.066,0.089,0.089,36.9,0.066,0.022,0.028,0.037,0.058,0.093,0.112,0.168,0.416,4.50819329386444
530330323183,NA,1090,47913,15835,0.056,0.065,0.085,0.088,39.4,0.065,0.022,0.027,0.038,0.067,0.092,0.11,0.163,0.416,4.48570630355866
530330323184,NA,2163,51942,17330,0.077,0.063,0.115,0.088,35.3,0.066,0.021,0.023,0.037,0.071,0.098,0.109,0.163,0.412,4.46417629543525
530330323191,NA,900,37648,14629,0.06,0.065,0.019,0.071,39.2,0.173,0.056,0.058,0.083,0.128,0.134,0.091,0.128,0.149,4.45625361795024
530330323192,NA,1913,54779,20936,0.1,0.067,0.061,0.067,37.6,0.161,0.059,0.053,0.078,0.123,0.124,0.087,0.133,0.182,4.51085369155263
530330323193,NA,1852,58000,22554,0.065,0.066,0.07,0.067,32.4,0.171,0.061,0.058,0.085,0.133,0.126,0.094,0.132,0.141,4.50685453607801
530330323194,NA,1276,71062,27553,0.027,0.066,0,0.069,39.8,0.162,0.059,0.056,0.079,0.132,0.128,0.091,0.136,0.158,3.99595484240589
530330323201,NA,1380,30897,11672,0.083,0.07,0.059,0.061,45.6,0.15,0.059,0.046,0.074,0.121,0.139,0.076,0.142,0.195,4.49725084594193
530330323202,NA,1515,48503,17772,0.032,0.07,0.1,0.07,45,0.146,0.053,0.042,0.063,0.12,0.126,0.08,0.133,0.235,3.44311558980476
530330323203,NA,1640,58170,21614,0.065,0.07,0.035,0.068,48.1,0.15,0.057,0.046,0.071,0.127,0.13,0.086,0.135,0.196,4.02905311220035
530330323211,NA,1100,69578,27296,0.037,0.067,0.131,0.066,41.9,0.142,0.049,0.049,0.061,0.119,0.128,0.085,0.134,0.234,4.14644784235089
530330323212,NA,1047,69676,26364,0,0.072,0.085,0.066,52.6,0.144,0.053,0.052,0.062,0.125,0.121,0.085,0.136,0.223,3.5858654601124
530330323213,NA,2550,92760,36620,0.105,0.067,0.09,0.067,37.1,0.154,0.048,0.048,0.068,0.121,0.126,0.092,0.141,0.201,4.48838362223363
530330323214,NA,1668,59404,22861,0.08,0.068,0.12,0.078,38.9,0.134,0.038,0.04,0.058,0.107,0.125,0.093,0.138,0.267,4.49055263543421
530330323221,NA,1124,48473,17634,0.045,0.068,0.074,0.073,44.9,0.106,0.042,0.044,0.051,0.093,0.123,0.084,0.145,0.313,4.17614708272916
530330323222,NA,716,49219,17590,0.089,0.072,0.05,0.072,42.8,0.109,0.042,0.042,0.053,0.098,0.118,0.08,0.141,0.317,4.50988581148002
530330323223,NA,1720,56762,21140,0.059,0.072,0.064,0.071,40.8,0.116,0.047,0.049,0.056,0.113,0.121,0.091,0.132,0.274,4.21756093344842
530330323231,NA,1681,65778,25510,0.055,0.066,0.062,0.076,35.3,0.142,0.036,0.041,0.06,0.105,0.125,0.097,0.142,0.252,4.32996933353414
530330323232,NA,1521,70181,27507,0.059,0.065,0.079,0.073,51.1,0.147,0.035,0.04,0.063,0.106,0.125,0.099,0.143,0.243,3.62764971675372
530330323233,NA,1551,83776,32984,0.065,0.065,0.068,0.069,36.6,0.146,0.043,0.04,0.062,0.114,0.125,0.102,0.145,0.222,4.40663052032967
530330323234,NA,1135,62097,24113,0.061,0.066,0.128,0.078,39.1,0.135,0.035,0.037,0.059,0.105,0.126,0.099,0.143,0.261,4.4737152946422
530330323241,NA,671,79610,31317,0.036,0.067,0.07,0.073,48.5,0.138,0.037,0.038,0.067,0.109,0.126,0.102,0.146,0.237,3.81130421732632
530330323242,NA,1519,89135,35015,0.041,0.068,0.132,0.074,35.4,0.14,0.036,0.04,0.068,0.101,0.124,0.102,0.15,0.24,3.78982480849417
530330323243,NA,1551,83641,32830,0.069,0.07,0.044,0.073,34.8,0.138,0.036,0.037,0.068,0.108,0.123,0.105,0.146,0.24,4.29693266857727
530330323244,NA,1551,87991,34566,0.064,0.07,0.074,0.071,35.2,0.141,0.038,0.037,0.065,0.115,0.127,0.105,0.144,0.229,4.27926969243536
530330323251,NA,593,64360,24684,0.128,0.064,0.083,0.081,41.4,0.134,0.033,0.037,0.061,0.101,0.124,0.105,0.144,0.261,4.51191430259626
530330323252,NA,2552,66998,26043,0.096,0.064,0.084,0.079,31.3,0.136,0.032,0.041,0.062,0.102,0.123,0.101,0.142,0.261,4.50108052001189
530330323253,NA,2660,77280,30142,0.056,0.066,0.092,0.076,33,0.132,0.035,0.038,0.067,0.104,0.125,0.104,0.145,0.251,3.23779534919409
530330323261,NA,1371,33133,11875,0.074,0.065,0.058,0.075,51,0.101,0.043,0.036,0.049,0.09,0.13,0.077,0.138,0.335,4.31501645746102
530330323262,NA,1607,65838,25198,0.064,0.069,0.03,0.082,42,0.129,0.038,0.037,0.059,0.099,0.122,0.097,0.138,0.281,4.05065042974686
530330323263,NA,982,38763,13889,0.037,0.063,0.12,0.071,41.2,0.106,0.041,0.048,0.047,0.093,0.123,0.071,0.136,0.334,4.4834324973325
530330323271,NA,3391,27293,9778,0.012,0.067,0.021,0.079,69.2,0.113,0.042,0.029,0.061,0.094,0.123,0.084,0.119,0.335,3.62938801088464
530330323272,NA,810,47830,17548,0.042,0.065,0.054,0.09,43.4,0.117,0.041,0.036,0.064,0.094,0.118,0.097,0.13,0.304,4.24216065915146
530330323281,NA,1154,34981,11619,0.117,0.072,0.05,0.098,38.7,0.078,0.029,0.029,0.048,0.06,0.09,0.116,0.148,0.401,4.51204439666568
530330323282,NA,1026,46069,16070,0.057,0.07,0.089,0.095,41.2,0.095,0.031,0.025,0.055,0.084,0.104,0.11,0.16,0.336,4.46960195754651
530330323283,NA,1310,44261,16365,0.044,0.067,0.089,0.091,41.4,0.122,0.043,0.039,0.067,0.088,0.109,0.101,0.142,0.29,4.27949434351773
530330323291,NA,3854,32670,11915,0.054,0.068,0.122,0.09,36.7,0.119,0.042,0.031,0.062,0.088,0.108,0.109,0.14,0.302,3.16636399343723
530330323292,NA,5247,25276,9277,0.099,0.06,0.125,0.082,36,0.12,0.044,0.035,0.063,0.081,0.118,0.089,0.109,0.341,4.22716167008785
530330324011,NA,1155,9392,3289,0.035,0.061,0,0.088,52.7,0.126,0.031,0.045,0.027,0.128,0.122,0.055,0.244,0.223,4.00300819300064
530330324012,NA,2084,11398,3989,0.019,0.061,0.144,0.08,37.3,0.126,0.026,0.051,0.046,0.118,0.135,0.056,0.223,0.219,4.38120235062994
530330324013,NA,1879,12468,4413,0.073,0.053,0.141,0.069,33.8,0.126,0.023,0.036,0.05,0.126,0.134,0.041,0.202,0.262,4.46524585120583
530330324014,NA,1014,9945,3519,0.069,0.056,0.069,0.07,41.2,0.104,0.019,0.03,0.067,0.103,0.125,0.065,0.237,0.25,4.50902569357295
530330324021,NA,1998,11398,3989,0.073,0.061,0.05,0.08,37.2,0.126,0.026,0.051,0.046,0.118,0.135,0.056,0.223,0.219,4.50890194425895
530330324022,NA,2276,15730,6022,0.093,0.048,0.072,0.064,39.6,0.13,0.029,0.055,0.058,0.12,0.143,0.057,0.19,0.217,4.50949684382561
530330324023,NA,1581,7066,2674,0.027,0.045,0.032,0.038,47.5,0.083,0.024,0.041,0.088,0.128,0.139,0.071,0.156,0.271,3.85960522930159
530330324024,NA,992,22207,8486,0.049,0.06,0.013,0.08,36.4,0.119,0.029,0.037,0.064,0.108,0.124,0.074,0.177,0.268,4.49121781563114
530330325001,NA,1285,1285,476,0.038,0.038,0.027,0.027,47.6,0.116,0.116,0,0.105,0.069,0.137,0.162,0.139,0.158,4.50919676764745
530330325002,NA,1520,4096,1526,0.066,0.059,0.053,0.046,45.5,0.165,0.065,0.05,0.071,0.125,0.113,0.073,0.106,0.233,4.50738795531215
530330325003,NA,842,7560,2906,0.069,0.054,0.069,0.055,34.9,0.132,0.045,0.044,0.053,0.126,0.114,0.081,0.124,0.281,4.51113183244732
530330325004,NA,1734,5677,2164,0.047,0.05,0.03,0.042,47.3,0.13,0.054,0.036,0.073,0.147,0.11,0.081,0.139,0.23,4.25615955544757
530330326011,NA,2068,15202,5098,0.045,0.067,0.081,0.091,44.3,0.07,0.056,0.032,0.028,0.126,0.102,0.148,0.213,0.224,4.43883316520675
530330326012,NA,1151,4429,1574,0.058,0.044,0.07,0.075,43.3,0.112,0.075,0.05,0.05,0.158,0.112,0.139,0.157,0.146,4.51122289218538
530330326021,NA,3941,16303,5345,0.127,0.093,0.091,0.097,35.7,0.065,0.032,0.035,0.042,0.132,0.1,0.131,0.231,0.232,4.51241024982372
530330326022,NA,1210,17237,5627,0.026,0.088,0.069,0.097,42.3,0.063,0.037,0.034,0.037,0.138,0.1,0.135,0.219,0.236,3.94485699680538
530330326023,NA,5294,19624,6502,0.093,0.081,0.118,0.091,33.7,0.069,0.044,0.039,0.037,0.127,0.101,0.138,0.22,0.225,4.37283364640363
530330326024,NA,3573,17718,5818,0.095,0.09,0.098,0.096,37.6,0.071,0.036,0.037,0.042,0.138,0.107,0.125,0.215,0.231,4.49272892146805
530330327021,NA,1302,10886,4045,0.044,0.06,0.025,0.088,43.6,0.201,0.07,0.039,0.063,0.127,0.153,0.087,0.141,0.12,4.47298066787685
530330327022,NA,1447,6765,2565,0.062,0.068,0.151,0.094,42.7,0.211,0.035,0.035,0.056,0.12,0.167,0.08,0.154,0.142,4.47161666404151
530330327023,NA,950,5005,1767,0.017,0.045,0,0.064,46.5,0.097,0.037,0.012,0.085,0.179,0.14,0.157,0.151,0.141,4.01619247724443
530330327024,NA,1088,11071,4103,0.026,0.054,0.093,0.071,40.6,0.193,0.057,0.027,0.067,0.115,0.147,0.106,0.147,0.142,4.501346452524
530330327025,NA,1253,1253,422,0.077,0.077,0.125,0.125,39.9,0.156,0,0,0.211,0.116,0.069,0.028,0.223,0.197,3.52004430646851
530330327026,NA,680,6452,2238,0.068,0.049,0.046,0.083,34.9,0.088,0.029,0.01,0.088,0.187,0.146,0.148,0.176,0.126,4.51081968587074
530330327031,NA,1632,17823,6023,0.088,0.09,0.071,0.091,37.5,0.076,0.038,0.03,0.047,0.122,0.115,0.124,0.216,0.232,4.51211870290494
530330327032,NA,653,12292,4420,0.025,0.084,0.084,0.081,40.9,0.179,0.052,0.048,0.055,0.098,0.127,0.096,0.176,0.169,4.48349390850754
530330327041,NA,2287,9769,3527,0.059,0.056,0.082,0.077,44.4,0.217,0.066,0.031,0.058,0.117,0.139,0.102,0.151,0.12,4.49903538484486
530330327042,NA,1468,11541,4166,0.072,0.056,0.113,0.089,39.3,0.185,0.055,0.03,0.065,0.125,0.145,0.107,0.16,0.129,4.50361040269302
530330327043,NA,1428,11726,4313,0.038,0.06,0.056,0.079,42.6,0.196,0.066,0.036,0.059,0.112,0.147,0.102,0.144,0.137,4.4998973182339
530330327044,NA,1868,11541,4166,0.086,0.056,0.1,0.089,33,0.185,0.055,0.03,0.065,0.125,0.145,0.107,0.16,0.129,4.50605173179031
530330328001,NA,783,783,292,0.038,0.038,0.032,0.032,46.2,0.021,0,0.062,0.075,0.312,0.089,0.168,0.134,0.14,4.28747348362167
530330328002,NA,1128,1128,453,0.009,0.009,0.059,0.059,47.8,0.146,0.04,0.024,0.082,0.091,0.166,0.042,0.141,0.269,4.46960862576327
530330328003,NA,436,436,238,0.011,0.011,0.016,0.016,57.9,0.483,0.176,0.067,0.021,0.134,0.029,0.059,0.013,0.017,4.51130286258534
530530603001,NA,1260,34866,15096,0.028,0.05,0.037,0.057,64.9,0.253,0.061,0.064,0.107,0.149,0.114,0.082,0.068,0.104,3.97720297738868
530530603002,NA,1572,48913,20728,0.08,0.051,0.043,0.055,40.6,0.238,0.072,0.064,0.105,0.137,0.109,0.082,0.095,0.097,4.50196656396211
530530603003,NA,1835,44865,19101,0.057,0.051,0.059,0.059,40.8,0.259,0.071,0.066,0.103,0.139,0.105,0.077,0.089,0.092,4.41975267937708
530530604001,NA,785,76669,33488,0.033,0.05,0.196,0.057,44.1,0.305,0.084,0.068,0.099,0.131,0.104,0.067,0.077,0.065,4.46084260715325
530530604002,NA,669,85428,37577,0.033,0.052,0.081,0.055,45,0.322,0.085,0.069,0.099,0.132,0.1,0.063,0.071,0.059,4.20696536052899
530530604003,NA,878,81594,35470,0.082,0.054,0.052,0.057,41.4,0.309,0.09,0.069,0.1,0.132,0.103,0.064,0.071,0.062,4.50761124144828
530530604004,NA,577,75100,32709,0.029,0.053,0.016,0.058,49.6,0.295,0.087,0.068,0.102,0.135,0.108,0.067,0.075,0.062,3.98189343680338
530530604005,NA,1086,69744,30049,0.047,0.054,0.08,0.059,42.3,0.273,0.084,0.065,0.102,0.135,0.111,0.073,0.082,0.074,4.4485227128999
530530605001,NA,875,80634,35167,0.04,0.05,0.082,0.056,50.7,0.318,0.086,0.068,0.099,0.131,0.098,0.066,0.075,0.059,4.04162634193661
530530605002,NA,973,90027,38612,0.079,0.053,0.101,0.055,43.2,0.327,0.087,0.072,0.099,0.132,0.095,0.064,0.07,0.056,4.50923124547237
530530605004,NA,610,92566,40164,0,0.055,0.064,0.056,40.5,0.332,0.087,0.069,0.1,0.129,0.097,0.062,0.068,0.055,3.99160246642696
530530605005,NA,943,91088,39653,0.052,0.054,0.062,0.056,40.6,0.33,0.088,0.069,0.101,0.13,0.097,0.061,0.068,0.056,4.39921204138915
530530606001,NA,1189,79141,33422,0.013,0.046,0.033,0.055,45.6,0.306,0.08,0.063,0.099,0.139,0.1,0.071,0.079,0.062,3.97811666546086
530530606002,NA,1388,87746,37677,0.045,0.05,0.088,0.055,32.6,0.334,0.086,0.067,0.098,0.13,0.094,0.064,0.071,0.055,4.50857490042302
530530606003,NA,795,92663,39579,0.038,0.053,0,0.057,26.1,0.343,0.087,0.067,0.099,0.134,0.091,0.061,0.068,0.05,4.50068393132967
530530606004,NA,963,93950,40299,0.013,0.054,0.024,0.057,36,0.35,0.088,0.069,0.099,0.133,0.09,0.06,0.065,0.047,4.02680710637444
530530606005,NA,550,95592,40873,0,0.054,0.115,0.058,40.5,0.354,0.088,0.069,0.098,0.132,0.09,0.058,0.064,0.046,4.01775005625145
530530606006,NA,964,104073,44409,0.087,0.054,0.024,0.059,34.9,0.357,0.092,0.072,0.101,0.129,0.09,0.056,0.06,0.043,4.50782980110397
530530607001,NA,1149,92614,40099,0.052,0.055,0.04,0.057,41.4,0.336,0.091,0.07,0.1,0.129,0.096,0.062,0.066,0.051,4.14207624778321
530530607002,NA,986,98765,42914,0.047,0.057,0,0.058,47.9,0.355,0.091,0.069,0.1,0.128,0.092,0.057,0.061,0.046,3.97374481030845
530530607003,NA,1898,104605,45355,0.088,0.055,0.131,0.059,26.9,0.359,0.092,0.072,0.101,0.129,0.092,0.054,0.058,0.043,4.50894228685338
530530607004,NA,1036,109126,47495,0.179,0.054,0,0.056,24.7,0.351,0.092,0.073,0.101,0.127,0.091,0.056,0.06,0.049,4.51246818904781
530530607005,NA,1169,103260,44968,0,0.056,0,0.056,19.5,0.343,0.091,0.071,0.101,0.129,0.092,0.058,0.063,0.052,4.3049592015259
530530607006,NA,949,99191,43011,0.048,0.056,0.106,0.056,28,0.339,0.088,0.072,0.1,0.129,0.094,0.059,0.064,0.053,4.51047833617577
530530608001,NA,827,91112,39950,0.011,0.054,0.117,0.055,42.2,0.329,0.087,0.072,0.1,0.129,0.097,0.062,0.067,0.057,3.9736009026324
530530608002,NA,650,94558,41198,0.028,0.054,0,0.056,49.2,0.326,0.086,0.071,0.101,0.132,0.096,0.062,0.068,0.059,3.97308501088768
530530608003,NA,908,95943,41618,0.036,0.054,0.11,0.056,26.7,0.331,0.085,0.071,0.1,0.131,0.095,0.062,0.067,0.058,4.50963320402679
530530608004,NA,510,99078,42798,0.025,0.055,0.014,0.056,44.3,0.336,0.087,0.07,0.099,0.131,0.095,0.06,0.065,0.057,3.98162016696648
530530608005,NA,1189,102179,44173,0.095,0.056,0.031,0.056,36.9,0.334,0.088,0.072,0.101,0.13,0.095,0.059,0.064,0.057,4.50435394906381
530530608006,NA,797,110738,47935,0.054,0.057,0.036,0.058,43.8,0.335,0.089,0.074,0.099,0.132,0.095,0.058,0.062,0.056,4.01202748088102
530530608007,NA,578,114879,49854,0.055,0.056,0.017,0.057,35.7,0.336,0.091,0.075,0.1,0.133,0.094,0.057,0.06,0.054,4.29720252537357
530530609031,NA,837,65463,27629,0.023,0.055,0.088,0.057,36.6,0.262,0.076,0.062,0.1,0.143,0.11,0.073,0.086,0.087,4.48932597996399
530530609032,NA,1200,80910,34458,0.053,0.056,0.043,0.057,49.1,0.277,0.081,0.065,0.1,0.139,0.107,0.072,0.078,0.08,3.99565180537416
530530609033,NA,1247,60634,25641,0.025,0.054,0.019,0.057,55.4,0.266,0.077,0.06,0.097,0.15,0.106,0.072,0.083,0.089,3.98262189305331
530530609041,NA,701,62857,26732,0.09,0.055,0.138,0.057,36.4,0.257,0.083,0.064,0.101,0.136,0.114,0.076,0.089,0.08,4.510724290536
530530609042,NA,1754,72176,30676,0.052,0.056,0.041,0.057,41.1,0.271,0.082,0.064,0.1,0.138,0.109,0.076,0.083,0.076,4.09292402251695
530530609043,NA,937,88045,37880,0.032,0.055,0.046,0.058,31.4,0.295,0.087,0.068,0.102,0.138,0.104,0.067,0.07,0.069,4.48138213333167
530530609044,NA,1607,81732,35292,0.033,0.055,0.032,0.058,47.5,0.288,0.083,0.065,0.1,0.142,0.107,0.069,0.076,0.07,3.97785574643432
530530609051,NA,1798,98279,41171,0.072,0.064,0.041,0.06,42.9,0.294,0.085,0.078,0.1,0.14,0.101,0.063,0.069,0.07,4.02991627073824
530530609052,NA,1053,99468,41624,0,0.063,0.103,0.059,47.8,0.292,0.085,0.077,0.1,0.14,0.101,0.065,0.069,0.071,3.7531716498289
530530609053,NA,1298,90546,37934,0.129,0.063,0.055,0.06,30.8,0.283,0.081,0.078,0.099,0.141,0.103,0.068,0.071,0.077,4.51222514262318
