"model_id","bg_geo_id","score","date_obtained"
"3MS_KNN_v.1","530330089003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330089004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330090001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330090002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330091001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330091002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330092001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330092002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330093001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330093002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330093003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330094001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330094002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330094003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330094004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330094005","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330095001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330095002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330095003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330095004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330096001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330096002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330096003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330096004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330096005","3","Fri Mar 05 10:43:53 2021"
