"model_id","bg_geo_id","score","date_obtained"
"3MS_KNN_v.2","530330097013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330097014","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330097021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330097022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330097023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330097024","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330097025","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330098001","1","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330098002","1","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330098003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330098004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330098005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330099001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330099002","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330099003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330099004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330100011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330100012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330100013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330100021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330100022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330100023","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330100024","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330101001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330101002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330101003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330101004","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330101005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330102001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330102002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330102003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330102004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330103001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330103002","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330103003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330103004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330103005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330104011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330104012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330104013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330104021","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330104022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330104023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330104024","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330105001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330105002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330105003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330105004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330105005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330106001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330106002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330106003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330106004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330106005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330106006","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330107011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330107012","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330107021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330107022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330107023","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330108001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330108002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330108003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330109001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330109002","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330110011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330110012","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330110013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330110021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330110022","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330110023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111011","1","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111012","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111014","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111022","1","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330111024","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330112001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330112002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330112003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330113001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330113002","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330113003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330113004","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330113005","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330114011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330114012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330114013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330114021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330114022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330114023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330115001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330115002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330115003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330116001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330116002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330116003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330116004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330116005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330116006","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330117001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330117002","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330117003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330117004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330118001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330118002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330118003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330118004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330118005","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330118006","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330119001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330119002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330119003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330119004","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330119005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330120001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330120002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330120003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330121001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330121002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330201001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330201002","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330201003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330202001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330202002","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330202003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330202004","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330202005","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330203001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330203002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330203003","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330203004","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330203005","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204021","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204024","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330204025","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330205001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330205002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330205003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330205004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330205005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330205006","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330206001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330206002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330206003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330206004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330207001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330207002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330207003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330208001","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330208002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330208003","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330208004","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330209001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330209002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330209003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330210001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330210002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330210003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330210004","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330210005","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330211001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330211002","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330211003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330211004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330213001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330213002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330213003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330214001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330214002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330214003","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330215001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330215002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330215003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330215004","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330216001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330216002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330216003","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330216004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330217001","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330217002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330217003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330217004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330217005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218021","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218023","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218034","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218041","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218042","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330218043","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219034","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219035","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219041","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219042","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219043","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219044","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219051","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219052","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219053","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219054","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219061","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219062","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330219063","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220034","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220035","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220051","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220052","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220053","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220061","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220062","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330220063","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221014","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330221024","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222014","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222024","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222025","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330222033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330223001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330223002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330224001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330224002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330224003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330224004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330224005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330224006","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330225001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330225002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330225003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330225004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330225005","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226034","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226035","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226041","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226042","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226043","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226051","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226052","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226053","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226061","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226062","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226063","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330226064","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330227011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330227012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330227021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330227022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330227023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330227031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330227032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228012","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228013","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228014","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330228033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330229011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330229012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330229021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330229022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330229023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330229024","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330229025","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330230001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330230002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330230003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330230004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330231001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330231002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330231003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330232011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330232012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330232013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330232021","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330232022","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330232023","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330233001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330233002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330233003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330233004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234041","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330234042","5","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330235001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330235002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330235003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236013","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236031","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236032","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236033","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236034","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236041","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236042","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236043","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330236044","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330237001","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330237002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330237003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330238011","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330238012","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330238031","1","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330238032","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330238041","2","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330238042","3","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330238043","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330239001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330239002","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330239003","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330239004","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330240001","4","Wed Mar 10 08:26:29 2021"
"3MS_KNN_v.2","530330240002","4","Wed Mar 10 08:26:29 2021"
