Block Group ID,Average Block Group Score,Population,Population: 3 Miles,Households: 3 Miles,Kids under 5,Percent Kids under 5,Kids under 5: 3 Miles,Percent Kids under 5: 3 Miles,Kids 5 to 9,Percent Kids 5 to 9,Kids 5 to 9: 3 Miles,Percent Kids 5 to 9: 3 Miles,Average Age,Household income under 40K: 3 Mile,Household income 40K to 50K: 3 Mile,Household income 50K to 60K: 3 Mile,Household income 60K to 75K: 3 Mile,Household income 75K to 100K: 3 Mile,Household income 100K to 125K: 3 Mile,Household income 125K to 150K: 3 Mile,Household income 150K to 200K: 3 Mile,Household income 200K+: 3 Mile
530330229022,,982,89928,33567,34,0.035,5950,0.066,68,0.069,6777,0.075,46.3,0.146,0.039,0.036,0.071,0.108,0.115,0.09,0.142,0.253
530530703135,,1361,35473,12817,23,0.017,2233,0.063,68,0.05,2627,0.074,48.7,0.18,0.067,0.082,0.092,0.144,0.131,0.082,0.107,0.115
530330082002,,1381,220137,117688,53,0.038,7884,0.036,0,0,6742,0.031,31.1,0.243,0.058,0.06,0.079,0.116,0.097,0.081,0.098,0.168
530670127204,,1561,6553,2239,157,0.101,599,0.091,139,0.089,577,0.088,26.2,0.286,0.075,0.088,0.148,0.213,0.068,0.03,0.078,0.014
530330256012,,1853,106770,41304,130,0.07,7037,0.066,105,0.057,6845,0.064,38.2,0.225,0.071,0.077,0.112,0.148,0.124,0.067,0.093,0.083
530530723094,,1266,74128,30822,87,0.069,5013,0.068,68,0.054,4118,0.056,27.9,0.307,0.092,0.087,0.094,0.146,0.089,0.06,0.058,0.067
530330110022,,2541,107231,39423,151,0.059,6418,0.06,384,0.151,6602,0.062,23.7,0.313,0.072,0.072,0.085,0.118,0.091,0.075,0.084,0.09
530330300052,,1415,98164,35180,50,0.035,6571,0.067,50,0.035,7225,0.074,46,0.279,0.074,0.091,0.127,0.132,0.089,0.087,0.064,0.058
530530730061,2.5,2389,2389,903,111,0.046,111,0.046,181,0.076,181,0.076,47.7,0.238,0.05,0.059,0.132,0.161,0.151,0.157,0.034,0.019
530530703112,,1562,31254,10474,65,0.042,2140,0.068,133,0.085,2394,0.077,32.2,0.152,0.074,0.069,0.108,0.162,0.17,0.109,0.097,0.059
530330303131,,1173,98852,35620,18,0.015,6670,0.067,54,0.046,6921,0.07,50.6,0.267,0.08,0.084,0.124,0.143,0.099,0.079,0.07,0.053
530330246011,,1722,76194,29358,75,0.044,3588,0.047,117,0.068,4732,0.062,47.8,0.144,0.045,0.042,0.069,0.118,0.113,0.086,0.126,0.258
530330301004,,853,96788,35464,44,0.052,6420,0.066,0,0,6799,0.07,51.7,0.275,0.08,0.093,0.123,0.138,0.101,0.077,0.061,0.05
530330225002,,1774,107390,43490,75,0.042,7290,0.068,169,0.095,6029,0.056,41.2,0.151,0.047,0.051,0.068,0.122,0.116,0.109,0.136,0.201
530330294054,,866,103297,34239,89,0.103,6975,0.068,66,0.076,6940,0.067,36.3,0.233,0.074,0.078,0.119,0.139,0.114,0.083,0.089,0.07
530330264005,,1236,143907,51933,118,0.095,9344,0.065,139,0.112,9745,0.068,32.4,0.32,0.085,0.077,0.089,0.133,0.093,0.076,0.069,0.057
530330046003,,1004,284829,128319,62,0.062,13910,0.049,137,0.136,11918,0.042,37.6,0.2,0.059,0.058,0.087,0.12,0.106,0.086,0.107,0.176
530330311001,,1740,56653,20498,56,0.032,3719,0.066,217,0.125,4372,0.077,27,0.283,0.078,0.097,0.115,0.146,0.084,0.077,0.072,0.049
530330302011,,1154,95215,34601,37,0.032,6418,0.067,102,0.088,6566,0.069,36.1,0.277,0.083,0.088,0.115,0.136,0.106,0.076,0.068,0.051
530330323191,,900,37648,14629,54,0.06,2448,0.065,17,0.019,2677,0.071,39.2,0.173,0.056,0.058,0.083,0.128,0.134,0.091,0.128,0.149
530330103004,,1624,111595,41323,64,0.039,6279,0.056,35,0.022,6877,0.062,39,0.288,0.068,0.063,0.08,0.113,0.089,0.078,0.092,0.128
530330303111,,1353,86127,31201,91,0.067,5823,0.068,78,0.058,5628,0.065,37.9,0.239,0.082,0.081,0.111,0.147,0.109,0.084,0.081,0.065
530530609032,,1200,80910,34458,64,0.053,4533,0.056,51,0.043,4630,0.057,49.1,0.277,0.081,0.065,0.1,0.139,0.107,0.072,0.078,0.08
530530714094,,948,55152,19092,185,0.195,3553,0.064,74,0.078,4118,0.075,31.3,0.261,0.071,0.106,0.124,0.184,0.083,0.079,0.061,0.03
530330316031,,1813,26430,8759,224,0.124,2008,0.076,216,0.119,3088,0.117,30.1,0.15,0.03,0.032,0.097,0.162,0.133,0.133,0.148,0.115
530530620004,,1495,103964,40506,174,0.116,6068,0.058,117,0.078,7036,0.068,38.5,0.379,0.097,0.09,0.11,0.13,0.09,0.041,0.039,0.024
530330054004,,1885,317228,154936,69,0.037,13863,0.044,50,0.027,10934,0.034,29.7,0.212,0.059,0.059,0.081,0.12,0.104,0.088,0.107,0.171
530530731171,,1477,14669,5138,104,0.07,797,0.054,59,0.04,902,0.061,50.9,0.211,0.113,0.072,0.103,0.17,0.117,0.082,0.088,0.045
530330220063,,1333,97810,40271,8,0.006,6345,0.065,53,0.04,5405,0.055,46.6,0.159,0.052,0.053,0.074,0.128,0.114,0.105,0.131,0.183
530330101002,,1224,115620,43670,98,0.08,6456,0.056,50,0.041,6770,0.059,32.3,0.28,0.065,0.057,0.078,0.114,0.091,0.078,0.093,0.146
530330098001,,1163,82168,40519,41,0.035,4453,0.054,47,0.04,3938,0.048,39.5,0.24,0.059,0.057,0.083,0.104,0.099,0.081,0.114,0.163
530330079001,,1077,211174,110722,34,0.032,6995,0.033,4,0.004,6031,0.029,31.2,0.249,0.056,0.059,0.077,0.116,0.096,0.082,0.098,0.168
530530720004,,919,37125,12648,96,0.104,4121,0.111,31,0.034,3540,0.095,31.4,0.385,0.111,0.091,0.107,0.128,0.071,0.046,0.028,0.033
530330323152,,1719,13319,4645,97,0.056,793,0.06,142,0.083,1220,0.092,48.2,0.094,0.026,0.041,0.029,0.084,0.087,0.082,0.14,0.416
530530607004,,1036,109126,47495,185,0.179,5923,0.054,0,0,6139,0.056,24.7,0.351,0.092,0.073,0.101,0.127,0.091,0.056,0.06,0.049
530530719012,,1005,81321,32085,96,0.096,6496,0.08,15,0.015,5575,0.069,40.6,0.41,0.11,0.1,0.109,0.114,0.064,0.043,0.027,0.022
530530702073,,1543,6383,2582,117,0.076,432,0.068,157,0.102,380,0.06,37.9,0.249,0.075,0.072,0.124,0.125,0.135,0.082,0.119,0.02
530330217005,,2028,83271,32689,122,0.06,5411,0.065,99,0.049,5264,0.063,39.8,0.161,0.06,0.057,0.079,0.127,0.111,0.107,0.144,0.152
530330247023,,1852,93799,35541,33,0.018,4849,0.052,213,0.115,5778,0.062,44.6,0.164,0.052,0.052,0.087,0.124,0.112,0.079,0.111,0.22
530539400111,,1492,58622,21757,88,0.059,3443,0.059,66,0.044,3353,0.057,44,0.207,0.09,0.068,0.105,0.15,0.125,0.087,0.094,0.075
530330217004,,1681,76115,29953,159,0.095,5053,0.066,134,0.08,5039,0.066,36.4,0.162,0.059,0.057,0.081,0.132,0.106,0.108,0.141,0.154
530330251012,,1288,88196,33742,173,0.134,5344,0.061,19,0.015,5922,0.067,33.9,0.193,0.06,0.065,0.094,0.138,0.122,0.075,0.112,0.141
530670122121,,1580,48839,20777,52,0.033,2673,0.055,53,0.034,2786,0.057,51,0.328,0.089,0.092,0.109,0.13,0.086,0.073,0.058,0.036
530539400101,,2229,58422,22689,192,0.086,3567,0.061,168,0.075,3607,0.062,29.7,0.25,0.084,0.087,0.12,0.157,0.111,0.059,0.082,0.05
530330215003,,1447,91861,37131,72,0.05,6016,0.065,70,0.048,5263,0.057,55.2,0.217,0.067,0.069,0.088,0.148,0.103,0.082,0.107,0.119
530330010001,,1033,172858,73886,105,0.102,9464,0.055,79,0.076,8526,0.049,33.8,0.248,0.066,0.061,0.08,0.122,0.098,0.071,0.106,0.148
530330279006,,1680,72091,26583,53,0.032,4835,0.067,188,0.112,4907,0.068,45.1,0.295,0.088,0.081,0.091,0.133,0.089,0.077,0.072,0.073
530330072001,,6108,247544,129930,66,0.011,8665,0.035,166,0.027,6809,0.028,31.7,0.243,0.058,0.061,0.081,0.117,0.096,0.082,0.098,0.165
530330105004,,2873,88299,39933,126,0.044,5285,0.06,16,0.006,5289,0.06,30.4,0.217,0.068,0.063,0.089,0.114,0.11,0.079,0.118,0.142
530530723082,,1609,76581,30337,77,0.048,5593,0.073,67,0.042,4165,0.054,45.2,0.295,0.088,0.106,0.117,0.138,0.09,0.065,0.052,0.051
530530734081,,1916,58980,22974,83,0.043,3610,0.061,123,0.064,3445,0.058,40.1,0.255,0.085,0.09,0.121,0.145,0.109,0.06,0.083,0.051
530330306001,,1311,67407,23972,150,0.114,4888,0.073,70,0.053,5225,0.078,40,0.299,0.082,0.093,0.112,0.143,0.094,0.064,0.068,0.045
530330252003,,1441,101717,39455,23,0.016,6303,0.062,106,0.074,6342,0.062,38,0.199,0.062,0.067,0.102,0.141,0.122,0.071,0.108,0.128
530330253011,,1546,110990,42744,26,0.017,6588,0.059,60,0.039,6679,0.06,40.2,0.226,0.064,0.072,0.094,0.133,0.118,0.068,0.089,0.135
530539400071,,933,90046,33932,44,0.047,5613,0.062,75,0.08,6256,0.069,35.9,0.378,0.091,0.088,0.107,0.141,0.091,0.04,0.039,0.024
530330220032,,1192,102067,40972,41,0.034,6689,0.066,69,0.058,6017,0.059,31.6,0.164,0.052,0.058,0.078,0.129,0.116,0.104,0.126,0.174
530530730051,,858,9659,3660,55,0.064,609,0.063,27,0.031,501,0.052,48.5,0.303,0.11,0.062,0.127,0.146,0.09,0.058,0.082,0.022
530530724061,,2280,24876,9164,102,0.045,1099,0.044,141,0.062,1123,0.045,46.5,0.184,0.052,0.059,0.091,0.147,0.133,0.082,0.101,0.152
530530734051,,1667,68993,26658,94,0.056,4048,0.059,90,0.054,3653,0.053,38.4,0.26,0.095,0.082,0.119,0.135,0.11,0.065,0.08,0.054
530330222021,,1394,100990,40410,125,0.09,6462,0.064,72,0.052,6107,0.06,37.6,0.17,0.057,0.059,0.081,0.13,0.119,0.101,0.13,0.152
530330323114,,1470,26059,9459,121,0.082,1461,0.056,116,0.079,1461,0.056,49.8,0.109,0.046,0.04,0.047,0.103,0.144,0.064,0.127,0.32
530330319031,,1545,72797,26630,16,0.01,4884,0.067,102,0.066,5187,0.071,42.7,0.191,0.068,0.074,0.094,0.15,0.127,0.083,0.115,0.098
530330284021,,923,88023,31416,74,0.08,6440,0.073,70,0.076,5540,0.063,28.9,0.317,0.112,0.084,0.1,0.132,0.096,0.063,0.051,0.043
530330323073,,1099,22761,8034,88,0.08,1632,0.072,75,0.068,1493,0.066,43.7,0.116,0.052,0.041,0.055,0.106,0.143,0.074,0.146,0.267
530530713051,,2124,77872,28351,136,0.064,4714,0.061,189,0.089,5142,0.066,34.7,0.329,0.098,0.109,0.122,0.145,0.079,0.047,0.05,0.02
530330300046,,1517,94451,33669,37,0.024,5727,0.061,105,0.069,7028,0.074,35.4,0.284,0.072,0.084,0.119,0.134,0.098,0.08,0.068,0.061
530330292063,,1886,102979,35652,222,0.118,7447,0.072,89,0.047,7685,0.075,28.8,0.329,0.097,0.088,0.122,0.124,0.088,0.056,0.057,0.039
530530703093,,2402,42882,14339,179,0.075,3004,0.07,355,0.148,3303,0.077,36.2,0.149,0.07,0.072,0.102,0.162,0.158,0.105,0.104,0.077
530530703071,,1428,19304,6833,69,0.048,1243,0.064,197,0.138,1633,0.085,31.6,0.17,0.06,0.09,0.087,0.147,0.122,0.078,0.12,0.126
530330283003,,2798,71606,26024,235,0.084,5017,0.07,136,0.049,4743,0.066,33.9,0.28,0.101,0.096,0.122,0.13,0.105,0.061,0.061,0.044
530530730015,,1381,3865,1134,79,0.057,189,0.049,105,0.076,237,0.061,40.3,0.334,0.093,0.164,0.093,0.12,0.058,0.071,0.045,0.022
530330074011,,1170,265538,135062,9,0.008,8879,0.033,0,0,7056,0.027,30.5,0.258,0.059,0.062,0.078,0.114,0.093,0.079,0.095,0.161
530330326021,,3941,16303,5345,500,0.127,1521,0.093,358,0.091,1589,0.097,35.7,0.065,0.032,0.035,0.042,0.132,0.1,0.131,0.231,0.232
530530612006,,987,111393,48062,42,0.043,6356,0.057,40,0.041,6737,0.06,31.4,0.359,0.094,0.074,0.103,0.129,0.092,0.052,0.056,0.041
530670126103,,1004,12641,5079,59,0.059,515,0.041,74,0.074,649,0.051,50.1,0.17,0.056,0.088,0.142,0.16,0.109,0.069,0.123,0.083
530330231002,,1563,88946,34035,182,0.116,5759,0.065,63,0.04,6065,0.068,35.2,0.164,0.047,0.047,0.076,0.113,0.122,0.074,0.129,0.229
530530726022,4,1832,2734,989,33,0.018,85,0.031,131,0.072,170,0.062,40.5,0.209,0.091,0.082,0.148,0.106,0.118,0.046,0.109,0.091
530330258061,,1341,88596,33638,141,0.105,5659,0.064,89,0.066,5343,0.06,44.8,0.244,0.081,0.088,0.12,0.156,0.113,0.069,0.078,0.051
530330232013,,2734,107542,43961,175,0.064,6509,0.061,188,0.069,6563,0.061,30.6,0.164,0.048,0.047,0.076,0.115,0.119,0.079,0.128,0.223
530330079004,,1134,220376,115414,0,0,7507,0.034,0,0,6341,0.029,39.5,0.252,0.057,0.058,0.078,0.115,0.094,0.081,0.097,0.168
530530731191,,1097,6294,2160,15,0.014,346,0.055,39,0.036,397,0.063,50.1,0.201,0.11,0.076,0.11,0.234,0.095,0.071,0.042,0.062
530670115003,,1534,62973,24406,0,0,4196,0.067,86,0.056,4099,0.065,40.9,0.269,0.092,0.095,0.132,0.149,0.104,0.064,0.063,0.031
530670107003,,1351,82455,35375,17,0.013,4015,0.049,44,0.033,4373,0.053,53.2,0.315,0.098,0.088,0.104,0.139,0.104,0.064,0.051,0.037
530330118005,,1882,113920,40330,143,0.076,7140,0.063,40,0.021,7006,0.061,28.6,0.302,0.071,0.075,0.079,0.119,0.092,0.076,0.085,0.1
530330094001,,2138,193885,99647,77,0.036,6920,0.036,207,0.097,6150,0.032,34.3,0.28,0.057,0.059,0.079,0.11,0.095,0.08,0.093,0.147
530330105005,,1831,83403,37658,65,0.035,5064,0.061,94,0.051,4998,0.06,43.3,0.205,0.067,0.062,0.09,0.114,0.111,0.081,0.124,0.147
530330326011,,2068,15202,5098,94,0.045,1022,0.067,167,0.081,1384,0.091,44.3,0.07,0.056,0.032,0.028,0.126,0.102,0.148,0.213,0.224
530330313022,,888,15417,6414,52,0.059,686,0.044,59,0.066,1004,0.065,35.6,0.299,0.088,0.112,0.101,0.113,0.105,0.054,0.094,0.035
530530606002,,1388,87746,37677,63,0.045,4349,0.05,122,0.088,4823,0.055,32.6,0.334,0.086,0.067,0.098,0.13,0.094,0.064,0.071,0.055
530330322032,,1518,71078,24639,185,0.122,4304,0.061,127,0.084,5777,0.081,32.9,0.086,0.029,0.028,0.049,0.083,0.1,0.108,0.161,0.355
530530612001,2,1049,114373,48383,132,0.126,6445,0.056,97,0.092,6685,0.058,34.2,0.354,0.095,0.076,0.103,0.129,0.091,0.053,0.056,0.042
530670123104,,3528,45718,17238,309,0.088,2873,0.063,283,0.08,3123,0.068,35.7,0.221,0.088,0.093,0.14,0.186,0.1,0.083,0.055,0.034
530330003001,,1314,161819,69803,75,0.057,9617,0.059,121,0.092,7346,0.045,36.1,0.264,0.07,0.068,0.086,0.13,0.103,0.072,0.099,0.108
530530609033,,1247,60634,25641,31,0.025,3286,0.054,24,0.019,3469,0.057,55.4,0.266,0.077,0.06,0.097,0.15,0.106,0.072,0.083,0.089
530670123105,,1896,31134,11666,70,0.037,1849,0.059,143,0.075,2180,0.07,45,0.211,0.086,0.081,0.126,0.183,0.109,0.095,0.069,0.04
530530608006,,797,110738,47935,43,0.054,6325,0.057,29,0.036,6387,0.058,43.8,0.335,0.089,0.074,0.099,0.132,0.095,0.058,0.062,0.056
530330017022,,1262,193091,88269,111,0.088,10794,0.056,82,0.065,8341,0.043,38,0.212,0.064,0.058,0.09,0.126,0.104,0.088,0.104,0.153
530330097023,,824,78377,35170,71,0.086,4808,0.061,34,0.041,4761,0.061,39,0.197,0.066,0.06,0.09,0.114,0.111,0.082,0.129,0.152
530530610013,,2006,70037,29490,101,0.05,4463,0.064,136,0.068,3791,0.054,54.6,0.296,0.088,0.079,0.103,0.149,0.097,0.06,0.058,0.069
530530723101,,1048,84223,34846,11,0.01,5896,0.07,37,0.035,4733,0.056,46.5,0.319,0.093,0.082,0.091,0.144,0.095,0.06,0.055,0.061
530330256021,,1837,112102,42825,260,0.142,7431,0.066,181,0.099,7448,0.066,36.2,0.215,0.071,0.074,0.112,0.148,0.124,0.074,0.099,0.083
530330007001,,1802,155269,66377,47,0.026,8972,0.058,83,0.046,7524,0.048,36.1,0.251,0.069,0.065,0.078,0.128,0.1,0.069,0.105,0.136
530330072002,,2123,239994,126313,124,0.058,8360,0.035,43,0.02,6681,0.028,29.4,0.239,0.058,0.061,0.08,0.116,0.097,0.084,0.099,0.166
530330043021,,2230,221089,95404,4,0.002,10413,0.047,35,0.016,9854,0.045,21.3,0.2,0.059,0.06,0.078,0.11,0.098,0.082,0.114,0.199
530330324014,,1014,9945,3519,70,0.069,557,0.056,70,0.069,698,0.07,41.2,0.104,0.019,0.03,0.067,0.103,0.125,0.065,0.237,0.25
530330311004,,969,66057,23545,21,0.022,5031,0.076,35,0.036,5176,0.078,32.1,0.295,0.085,0.097,0.117,0.14,0.085,0.071,0.07,0.04
530330245002,,1351,75124,29293,69,0.051,4017,0.053,48,0.036,4573,0.061,49.5,0.154,0.041,0.039,0.065,0.103,0.103,0.089,0.125,0.281
530330246022,,2256,107214,39223,69,0.031,6190,0.058,173,0.077,6440,0.06,44.1,0.22,0.053,0.065,0.085,0.123,0.109,0.079,0.105,0.161
530530728001,,5591,13651,4931,592,0.106,1780,0.13,596,0.107,1287,0.094,32.6,0.258,0.097,0.069,0.111,0.197,0.084,0.052,0.086,0.046
530670112002,,1899,76631,30487,153,0.081,4599,0.06,82,0.043,4792,0.063,29.4,0.287,0.087,0.09,0.125,0.156,0.101,0.073,0.051,0.031
530330096002,,1274,83124,42513,54,0.042,4164,0.05,15,0.012,3679,0.044,40.6,0.24,0.058,0.058,0.078,0.106,0.102,0.083,0.115,0.159
530530729052,,1535,20919,5910,359,0.234,3139,0.15,196,0.128,2088,0.1,22.4,0.343,0.165,0.085,0.127,0.158,0.043,0.026,0.034,0.019
530530712101,,750,55070,21388,88,0.117,3336,0.061,40,0.053,3077,0.056,34.7,0.256,0.086,0.084,0.115,0.14,0.103,0.07,0.085,0.063
530330314004,,808,13996,5818,0,0,554,0.04,0,0,961,0.069,49.7,0.294,0.091,0.118,0.101,0.118,0.098,0.048,0.091,0.04
530530703103,,1891,45605,15392,225,0.119,3380,0.074,138,0.073,3697,0.081,33.1,0.141,0.073,0.078,0.104,0.16,0.164,0.099,0.106,0.076
530330220052,,1284,106297,43109,98,0.076,7264,0.068,93,0.072,6161,0.058,35.7,0.154,0.05,0.05,0.073,0.125,0.117,0.109,0.135,0.188
530670126105,,946,4438,1661,94,0.099,330,0.074,35,0.037,254,0.057,32.5,0.291,0.105,0.082,0.149,0.066,0.12,0.108,0.052,0.026
530330327044,,1868,11541,4166,161,0.086,646,0.056,186,0.1,1027,0.089,33,0.185,0.055,0.03,0.065,0.125,0.145,0.107,0.16,0.129
530330203005,,2159,71145,28908,142,0.066,4317,0.061,84,0.039,3690,0.052,43.4,0.258,0.062,0.057,0.086,0.145,0.115,0.079,0.105,0.092
530530713064,,1140,68430,23329,55,0.048,4509,0.066,59,0.052,5155,0.075,43,0.239,0.074,0.104,0.121,0.184,0.1,0.08,0.063,0.035
530330280001,,1499,102111,36607,100,0.067,7192,0.07,134,0.089,6678,0.065,29.2,0.306,0.103,0.082,0.095,0.13,0.096,0.071,0.062,0.055
530530731161,,3494,39514,12785,256,0.073,3036,0.077,306,0.088,3305,0.084,35.1,0.214,0.08,0.077,0.121,0.172,0.129,0.089,0.076,0.041
530330227021,,1124,94940,38927,99,0.088,5822,0.061,71,0.063,5208,0.055,40.4,0.154,0.04,0.046,0.071,0.108,0.104,0.1,0.126,0.251
530330254004,,682,109953,42005,8,0.012,7064,0.064,33,0.048,7109,0.065,40.6,0.228,0.07,0.073,0.105,0.137,0.119,0.065,0.099,0.104
530330286003,,1283,59427,22349,19,0.015,4128,0.069,62,0.048,4028,0.068,51.6,0.282,0.099,0.091,0.109,0.12,0.091,0.068,0.067,0.073
530330202004,,1116,50359,20284,52,0.047,3001,0.06,93,0.083,2636,0.052,51.5,0.237,0.063,0.061,0.093,0.143,0.124,0.08,0.111,0.087
530330290012,,1171,80552,29265,31,0.026,5171,0.064,159,0.136,6065,0.075,35.8,0.303,0.092,0.088,0.123,0.124,0.092,0.061,0.063,0.053
530330089001,,1469,179535,91441,90,0.061,6498,0.036,48,0.033,6060,0.034,45.5,0.277,0.058,0.056,0.077,0.104,0.091,0.076,0.092,0.169
530530624001,,1444,110644,41414,115,0.08,7242,0.065,75,0.052,8213,0.074,31.2,0.39,0.098,0.098,0.11,0.131,0.083,0.04,0.03,0.02
530330220013,,1682,101429,40962,30,0.018,6932,0.068,186,0.111,6206,0.061,35.8,0.18,0.06,0.06,0.084,0.133,0.121,0.098,0.136,0.129
530330312063,,2142,64050,22718,100,0.047,4475,0.07,168,0.078,4632,0.072,27,0.277,0.082,0.079,0.111,0.148,0.096,0.07,0.084,0.053
530330299023,,1851,78460,28339,95,0.051,5789,0.074,76,0.041,5631,0.072,48.4,0.302,0.07,0.093,0.128,0.146,0.079,0.078,0.061,0.042
530330113004,,747,124803,50125,39,0.052,8216,0.066,43,0.058,8274,0.066,51.9,0.278,0.078,0.072,0.09,0.125,0.103,0.079,0.083,0.092
530539400082,,1654,73101,26048,124,0.075,4712,0.064,146,0.088,4343,0.059,35.3,0.213,0.083,0.076,0.11,0.141,0.122,0.089,0.094,0.071
530330074023,,2102,242848,126578,134,0.064,8521,0.035,23,0.011,6852,0.028,29.7,0.246,0.059,0.061,0.08,0.116,0.095,0.082,0.095,0.165
530330257014,,1622,108693,42060,136,0.084,6854,0.063,136,0.084,6731,0.062,28,0.255,0.08,0.087,0.116,0.146,0.12,0.063,0.077,0.058
530330006004,,1665,190906,82683,126,0.076,11090,0.058,51,0.031,9435,0.049,35.9,0.238,0.064,0.066,0.086,0.12,0.103,0.079,0.106,0.137
530330075004,,2686,227875,119516,32,0.012,7826,0.034,0,0,6601,0.029,28.6,0.248,0.059,0.058,0.079,0.115,0.096,0.082,0.097,0.165
530530723123,,1736,119911,47190,294,0.169,9037,0.075,81,0.047,7612,0.063,28.9,0.361,0.103,0.103,0.107,0.131,0.08,0.05,0.036,0.03
530330031002,,1226,143153,64716,151,0.123,8049,0.056,53,0.043,6503,0.045,38.8,0.172,0.058,0.054,0.095,0.125,0.111,0.092,0.11,0.183
530670116211,,1115,68350,26748,68,0.061,4315,0.063,83,0.074,4194,0.061,45.6,0.244,0.089,0.091,0.117,0.171,0.114,0.069,0.059,0.046
530530618003,,1077,137338,54037,79,0.073,9103,0.066,92,0.085,9147,0.067,37.5,0.366,0.103,0.089,0.108,0.129,0.095,0.045,0.039,0.026
530330222025,,1935,98086,40382,143,0.074,6391,0.065,27,0.014,5446,0.056,33.7,0.161,0.053,0.053,0.075,0.125,0.115,0.106,0.131,0.181
530330295043,,2400,109783,36520,109,0.045,7932,0.072,84,0.035,7724,0.07,29.4,0.271,0.074,0.077,0.112,0.137,0.108,0.082,0.079,0.062
530330247011,,1038,84122,32368,48,0.046,4307,0.051,57,0.055,5018,0.06,46.5,0.145,0.039,0.042,0.068,0.109,0.1,0.09,0.134,0.274
530330116003,,1319,99199,41590,105,0.08,6853,0.069,46,0.035,6715,0.068,50.1,0.253,0.073,0.069,0.086,0.12,0.105,0.078,0.103,0.112
530330103003,,1918,106904,39082,303,0.158,6049,0.057,220,0.115,6751,0.063,31.7,0.292,0.066,0.067,0.079,0.11,0.087,0.075,0.085,0.139
530330249033,,1477,72055,26131,70,0.047,4069,0.056,116,0.079,4409,0.061,43.6,0.115,0.044,0.039,0.078,0.118,0.103,0.087,0.147,0.27
530330002001,,1176,144070,61411,84,0.071,8516,0.059,43,0.037,7144,0.05,44.1,0.254,0.071,0.07,0.081,0.134,0.102,0.069,0.102,0.116
530670105204,,1677,60137,26179,34,0.02,2842,0.047,0,0,3008,0.05,34.9,0.319,0.091,0.084,0.099,0.143,0.1,0.068,0.049,0.047
530330252005,,1294,94923,36178,38,0.029,5430,0.057,86,0.066,6048,0.064,47.7,0.182,0.055,0.063,0.09,0.134,0.116,0.075,0.116,0.168
530330001001,,1386,134877,56178,13,0.009,8376,0.062,45,0.032,7077,0.052,51.4,0.24,0.071,0.069,0.078,0.131,0.099,0.076,0.107,0.13
530330298013,,1941,97625,34835,124,0.064,6382,0.065,171,0.088,7314,0.075,44.8,0.3,0.081,0.091,0.124,0.124,0.098,0.069,0.064,0.048
530530724081,,793,23618,9593,32,0.04,1119,0.047,16,0.02,1385,0.059,59.4,0.205,0.055,0.062,0.088,0.156,0.128,0.081,0.086,0.139
530670125203,,1862,6162,2356,110,0.059,258,0.042,107,0.057,390,0.063,45.9,0.211,0.074,0.087,0.065,0.255,0.124,0.075,0.057,0.054
530330253023,,1738,111394,43422,325,0.187,7144,0.064,41,0.024,7069,0.063,26.8,0.256,0.083,0.086,0.118,0.148,0.116,0.059,0.075,0.057
530330226043,,1848,103605,43486,79,0.043,6678,0.064,100,0.054,6131,0.059,34.5,0.157,0.04,0.045,0.072,0.113,0.118,0.103,0.134,0.217
530330017021,,2141,204899,92165,90,0.042,11657,0.057,16,0.007,9417,0.046,33.1,0.221,0.062,0.061,0.09,0.123,0.104,0.084,0.107,0.148
530670110001,,807,32340,13535,12,0.015,1687,0.052,37,0.046,1535,0.047,57.1,0.326,0.093,0.078,0.099,0.146,0.101,0.068,0.044,0.046
530330101004,,2088,131631,51874,50,0.024,6322,0.048,38,0.018,6549,0.05,37,0.308,0.065,0.059,0.077,0.104,0.088,0.075,0.088,0.135
530330241003,,1742,63397,28774,53,0.03,3451,0.054,109,0.063,2617,0.041,44.5,0.149,0.037,0.041,0.059,0.107,0.114,0.083,0.127,0.284
530330214002,,1725,117327,48431,90,0.052,7125,0.061,70,0.041,6177,0.053,47.4,0.246,0.075,0.069,0.085,0.142,0.104,0.079,0.103,0.097
530330202001,,944,58095,24030,76,0.081,3310,0.057,40,0.042,2954,0.051,44.5,0.265,0.066,0.056,0.088,0.142,0.118,0.08,0.1,0.086
530330309012,,1514,68629,24900,119,0.079,5028,0.073,61,0.04,4829,0.07,34.5,0.239,0.087,0.088,0.115,0.143,0.108,0.086,0.08,0.055
530330232022,,1351,96490,36847,46,0.034,6104,0.063,54,0.04,6590,0.068,37.1,0.163,0.047,0.046,0.076,0.112,0.121,0.077,0.131,0.227
530530712093,,944,67273,25227,50,0.053,4246,0.063,52,0.055,4035,0.06,39.5,0.251,0.086,0.07,0.13,0.135,0.113,0.077,0.082,0.057
530330327025,,1253,1253,422,96,0.077,96,0.077,157,0.125,157,0.125,39.9,0.156,0,0,0.211,0.116,0.069,0.028,0.223,0.197
530530725072,,1845,22523,8846,116,0.063,1125,0.05,87,0.047,1137,0.05,57.6,0.214,0.058,0.067,0.095,0.148,0.136,0.087,0.083,0.111
530670116222,,1900,58249,22755,160,0.084,4039,0.069,115,0.061,3757,0.064,34.1,0.247,0.088,0.089,0.131,0.176,0.113,0.065,0.062,0.029
530330084001,,1761,236752,123586,17,0.01,8247,0.035,0,0,6848,0.029,30,0.245,0.06,0.061,0.08,0.115,0.096,0.082,0.095,0.166
