"Block.Group.ID","Average.Block.Group.Score","Population","Population.3.Mile","Households.3.Mile","Percent.Kids.under.5","Percent.Kids.under.5.3.Mile","Percent.Kids.5.to.9","Percent.Kids.5.to.9.3 Mile","Average.Age","Household.income.under.40K.3Mile","Household.income.40K.to.50K.3.Mile","Household.income.50K.to.60K.3.Mile","Household.income.60K.to.75K.3.Mile","Household.income.75K.to.100K.3.Mile","Household.income.100:.125K.3.Mile","Household.income.125K.to.150K.3.Mile","Household.income.150K.to.200K.3.Mile","Household.income.200K+.3Mile","Score"
"530530604003",NA,878,81594,35470,0.082,0.054,0.052,0.057,41.4,0.309,0.09,0.069,0.1,0.132,0.103,0.064,0.071,0.062,4.90035483993521
"530330303113",NA,1539,91256,33615,0.024,0.063,0.057,0.063,43.4,0.248,0.079,0.082,0.109,0.141,0.108,0.085,0.082,0.066,2.79965466543458
"530330319041",NA,1657,14227,5248,0.046,0.059,0.08,0.064,43.9,0.151,0.04,0.053,0.091,0.129,0.157,0.108,0.106,0.165,4.83761278039994
"530330058012",NA,1450,155853,75815,0.034,0.051,0,0.041,36.7,0.152,0.062,0.061,0.09,0.13,0.11,0.095,0.111,0.189,2.53602776823732
"530670113002",NA,1152,85527,34147,0.009,0.061,0,0.063,83.9,0.27,0.089,0.093,0.121,0.158,0.108,0.07,0.051,0.04,3.05799243094556
"530530713091",NA,1564,80328,26072,0.059,0.074,0.049,0.083,34.7,0.171,0.061,0.095,0.119,0.191,0.138,0.095,0.083,0.047,2.93676547714649
"530330317031",NA,755,91341,29882,0.038,0.068,0.072,0.071,53.4,0.221,0.07,0.076,0.097,0.145,0.127,0.09,0.09,0.083,3.19812912456043
"530330049005",NA,1774,296889,139490,0.052,0.046,0,0.038,31.2,0.196,0.056,0.059,0.085,0.123,0.107,0.088,0.112,0.175,2.70587021120665
"530530715054",NA,1146,68337,24179,0.096,0.059,0.01,0.07,51.2,0.312,0.089,0.099,0.127,0.166,0.078,0.054,0.052,0.023,5.39955758831875
"530330049002",NA,1466,310133,153626,0.042,0.043,0,0.032,28.4,0.217,0.058,0.059,0.081,0.119,0.104,0.087,0.105,0.168,4.94382284872938
"530530725042",NA,2957,25469,9253,0.038,0.047,0.025,0.051,38,0.173,0.061,0.072,0.086,0.138,0.116,0.075,0.108,0.172,3.95487014520124
"530330226041",NA,1986,111791,46363,0.087,0.067,0.047,0.061,35.8,0.153,0.039,0.045,0.073,0.118,0.116,0.106,0.135,0.215,3.48501812258967
"530530703073",NA,2409,15939,5738,0.032,0.055,0.087,0.083,44.5,0.17,0.056,0.084,0.077,0.139,0.124,0.078,0.126,0.147,3.95471466877304
"530330293051",NA,1315,88556,30862,0.059,0.07,0.032,0.063,36.9,0.225,0.07,0.08,0.132,0.161,0.114,0.074,0.091,0.052,3.023599752528
"530330303104",NA,2053,98363,35209,0.077,0.067,0.048,0.067,30.6,0.259,0.084,0.083,0.115,0.15,0.102,0.081,0.077,0.049,3.8189629698338
"530530720001",NA,1260,33498,12870,0.017,0.101,0.182,0.084,29.6,0.42,0.107,0.082,0.09,0.129,0.063,0.043,0.029,0.037,1.74377420276662
"530330322102",NA,6075,41348,15063,0.106,0.072,0.132,0.08,33.9,0.106,0.036,0.043,0.055,0.128,0.102,0.117,0.141,0.272,1.91674095581545
"530530611005",NA,1362,131202,56225,0.009,0.058,0.049,0.059,35.5,0.341,0.09,0.079,0.102,0.134,0.093,0.054,0.057,0.05,2.75121975577177
"530530725032",NA,2564,10398,3461,0.041,0.041,0.04,0.034,46.6,0.158,0.065,0.09,0.103,0.156,0.132,0.075,0.093,0.129,4.56343426114553
"530330092001",NA,1470,212766,112871,0.016,0.035,0.007,0.031,47.7,0.257,0.058,0.058,0.08,0.114,0.096,0.081,0.098,0.157,2.43050006527152
"530530723053",NA,1084,125314,50600,0.107,0.066,0.058,0.06,25.7,0.318,0.092,0.083,0.102,0.143,0.097,0.058,0.059,0.047,4.15418444085085
"530330001002",NA,1615,138890,58800,0.05,0.06,0.042,0.051,34.6,0.251,0.072,0.071,0.079,0.131,0.1,0.072,0.102,0.123,2.6531908362001
"530330246023",NA,676,108177,39818,0.056,0.058,0.083,0.06,50.5,0.224,0.056,0.069,0.088,0.125,0.109,0.076,0.099,0.154,3.3635671551597
"530530729071",NA,2209,18264,6039,0.177,0.128,0.096,0.104,23,0.462,0.14,0.094,0.07,0.12,0.035,0.023,0.016,0.041,5.52307148880258
"530330210003",NA,1372,145082,63021,0.072,0.057,0.033,0.045,39.5,0.278,0.071,0.069,0.091,0.138,0.101,0.068,0.091,0.092,2.88594848050704
"530330316013",NA,1526,48477,16800,0.056,0.059,0.045,0.066,40.5,0.145,0.058,0.054,0.094,0.16,0.155,0.103,0.118,0.114,4.66664975220946
"530330091002",NA,1691,209592,111651,0.008,0.034,0.017,0.03,42.9,0.262,0.06,0.059,0.079,0.113,0.095,0.079,0.099,0.155,2.61665225197503
"530330038001",NA,1180,189895,78965,0.042,0.05,0.064,0.047,32.9,0.244,0.062,0.056,0.076,0.111,0.089,0.074,0.108,0.181,2.33221239144996
"530330057003",NA,1128,145905,73976,0.057,0.046,0.056,0.037,37.9,0.154,0.06,0.06,0.084,0.132,0.111,0.097,0.114,0.19,2.27451903038948
"530330118003",NA,1102,114898,41324,0.022,0.061,0.035,0.061,43.6,0.286,0.073,0.084,0.086,0.124,0.105,0.07,0.078,0.095,2.74026419226111
"530670126205",NA,986,986,359,0.067,0.067,0.044,0.044,40.3,0.448,0.089,0.095,0.095,0.22,0.045,0.008,0,0,4.83816952568149
"530330325003",NA,842,7560,2906,0.069,0.054,0.069,0.055,34.9,0.132,0.045,0.044,0.053,0.126,0.114,0.081,0.124,0.281,5.29073048383879
"530530703134",NA,888,44766,16025,0.185,0.06,0.108,0.075,25.9,0.176,0.072,0.086,0.091,0.148,0.141,0.086,0.104,0.097,2.78957948017643
"530330099004",NA,1518,170279,86496,0.027,0.04,0.069,0.037,38.9,0.284,0.062,0.056,0.081,0.106,0.095,0.075,0.103,0.138,2.6018852226807
"530539400081",NA,2716,67638,23937,0.075,0.062,0.052,0.058,34.1,0.197,0.083,0.077,0.109,0.143,0.127,0.093,0.099,0.072,4.8693527966588
"530330077001",NA,1403,212257,110029,0.036,0.034,0.105,0.028,42.2,0.259,0.056,0.057,0.077,0.11,0.093,0.079,0.098,0.172,5.69924393502678
"530330252002",NA,2882,116002,44501,0.046,0.062,0.099,0.064,32.2,0.22,0.064,0.071,0.1,0.133,0.119,0.067,0.1,0.125,3.14603130508691
"530330098005",NA,1664,71310,32413,0.051,0.063,0.074,0.058,36.5,0.206,0.062,0.058,0.087,0.11,0.108,0.079,0.131,0.159,3.28975729541114
"530330232023",NA,1205,88757,33987,0.056,0.065,0.094,0.07,33.5,0.167,0.048,0.047,0.075,0.115,0.12,0.077,0.129,0.222,2.99253291820309
"530530617002",NA,1008,116499,46220,0.06,0.061,0.106,0.064,30.3,0.355,0.097,0.079,0.106,0.13,0.094,0.05,0.054,0.035,2.82964559902355
"530530725062",NA,2313,22353,9270,0.05,0.053,0.017,0.05,51.3,0.215,0.059,0.06,0.09,0.123,0.124,0.087,0.089,0.153,5.21143020380367
"530670120003",NA,1090,19991,7942,0.019,0.059,0,0.049,43.5,0.313,0.063,0.054,0.109,0.153,0.101,0.08,0.059,0.07,3.01855381173315
"530530731152",NA,1762,25053,8473,0.087,0.072,0.039,0.075,42.4,0.243,0.093,0.076,0.125,0.154,0.103,0.084,0.074,0.048,5.41608908877241
"530330322133",NA,1981,45529,15461,0.027,0.07,0.075,0.091,43.6,0.073,0.028,0.024,0.045,0.096,0.091,0.11,0.164,0.369,3.18286319989005
"530330270002",NA,857,118584,43695,0.019,0.068,0.029,0.071,37,0.322,0.097,0.08,0.097,0.133,0.091,0.072,0.063,0.046,2.77325260529827
"530330250014",NA,1134,83654,30924,0.042,0.053,0.093,0.062,38.4,0.123,0.04,0.037,0.073,0.106,0.103,0.089,0.138,0.291,3.12728827670625
"530330029002",NA,1543,243816,107800,0.028,0.05,0.052,0.041,43,0.226,0.064,0.057,0.088,0.119,0.102,0.082,0.104,0.158,3.72027058724705
"530530731211",NA,2203,86416,28378,0.077,0.075,0.062,0.077,36.2,0.181,0.073,0.079,0.122,0.176,0.14,0.092,0.083,0.054,4.43640865373798
"530530707034",NA,1084,51676,18639,0.093,0.069,0.035,0.065,40.6,0.229,0.076,0.076,0.107,0.164,0.12,0.081,0.086,0.061,5.29480476159662
"530330050002",NA,992,318023,152514,0.025,0.045,0.113,0.037,29.2,0.206,0.058,0.058,0.083,0.122,0.104,0.087,0.108,0.173,5.1754822242253
"530330233002",NA,1200,95814,36407,0.149,0.061,0.013,0.064,35.8,0.167,0.051,0.05,0.078,0.114,0.114,0.073,0.14,0.213,3.37876802339166
"530330270001",NA,901,123638,44873,0,0.068,0.007,0.072,43.8,0.331,0.098,0.082,0.094,0.129,0.09,0.073,0.06,0.043,2.78903932267308
"530530725061",NA,1089,14499,5955,0.065,0.048,0.019,0.048,57,0.18,0.056,0.065,0.101,0.1,0.112,0.07,0.112,0.205,5.44075209070761
"530670104002",NA,871,66068,28988,0.052,0.049,0.103,0.052,41.5,0.326,0.093,0.091,0.092,0.147,0.098,0.065,0.05,0.039,3.43506110301257
"530530730052",NA,1903,8224,3096,0.015,0.064,0.007,0.037,50.8,0.284,0.129,0.062,0.114,0.158,0.105,0.038,0.061,0.048,3.00289268317284
"530530725054",NA,1251,13148,5301,0.036,0.048,0.05,0.05,47.1,0.172,0.06,0.067,0.093,0.11,0.111,0.064,0.107,0.215,4.25970802743847
"530330268024",NA,1492,109045,41707,0.098,0.067,0.058,0.072,39.1,0.302,0.092,0.077,0.096,0.125,0.091,0.079,0.069,0.068,5.11085157064768
"530330304041",NA,2373,61993,22072,0.068,0.071,0.054,0.064,39,0.25,0.079,0.08,0.13,0.146,0.106,0.079,0.078,0.054,4.43145900553677
"530330300041",NA,1824,93796,33682,0.18,0.062,0.151,0.074,23.9,0.282,0.07,0.086,0.124,0.139,0.095,0.08,0.065,0.059,1.94801567192914
"530330107011",NA,2348,117708,50401,0.122,0.064,0.069,0.065,33.5,0.237,0.07,0.069,0.091,0.118,0.107,0.079,0.108,0.12,4.57332693654774
"530330041005",NA,1247,172090,72986,0.124,0.045,0.056,0.044,32.7,0.218,0.057,0.056,0.078,0.108,0.087,0.077,0.109,0.21,2.5920299558708
"530330313024",NA,1081,16933,7069,0.079,0.042,0.109,0.069,31.5,0.292,0.088,0.111,0.097,0.121,0.1,0.057,0.092,0.042,5.06983816599702
"530530731253",NA,3692,74975,23994,0.089,0.079,0.073,0.081,37.2,0.168,0.07,0.089,0.104,0.187,0.142,0.099,0.089,0.053,5.2680318743805
"530670117101",NA,3104,74515,30333,0.033,0.061,0.06,0.06,40.6,0.267,0.089,0.093,0.116,0.156,0.112,0.064,0.059,0.043,2.953518653039
"530330204024",NA,1130,81713,32704,0.13,0.066,0.128,0.056,35.6,0.22,0.065,0.064,0.082,0.155,0.113,0.086,0.111,0.105,3.0874966296281
"530330205003",NA,943,124348,52211,0.04,0.06,0,0.049,46.7,0.271,0.075,0.069,0.084,0.141,0.103,0.07,0.097,0.091,2.8032840672498
"530530624003",NA,1208,119544,43467,0.085,0.07,0.164,0.073,29.8,0.378,0.106,0.103,0.116,0.133,0.081,0.039,0.028,0.017,3.82844307110865
"530330033002",NA,889,227369,101698,0.076,0.051,0.053,0.042,38.3,0.198,0.06,0.06,0.092,0.121,0.103,0.088,0.107,0.171,1.81532871292731
"530330299011",NA,1785,88373,31950,0.024,0.07,0.026,0.075,42,0.299,0.074,0.088,0.129,0.133,0.083,0.076,0.064,0.053,2.76224894383708
"530330315011",NA,1258,1258,420,0.073,0.073,0.05,0.05,42.6,0.16,0.117,0,0.098,0.267,0.105,0.057,0.079,0.119,5.51709363726934
"530330292053",NA,1264,94371,33576,0.022,0.07,0.026,0.075,40.8,0.312,0.094,0.091,0.132,0.127,0.089,0.055,0.059,0.042,2.78568005106612
"530330046002",NA,1466,277668,122475,0.027,0.051,0.045,0.043,40.1,0.2,0.058,0.059,0.087,0.12,0.103,0.085,0.11,0.177,5.6070966959583
"530330006003",NA,1567,180787,78156,0.138,0.06,0.057,0.048,32.2,0.247,0.066,0.068,0.086,0.127,0.104,0.076,0.102,0.125,2.33183752725633
"530530721111",NA,1685,44772,16450,0.027,0.067,0.09,0.064,44.5,0.25,0.093,0.099,0.141,0.144,0.099,0.08,0.058,0.036,2.90665687373148
"530330295021",NA,2996,101828,33460,0.11,0.07,0.078,0.071,30.3,0.245,0.075,0.071,0.106,0.14,0.114,0.09,0.087,0.073,5.17213319502303
"530330323093",NA,2090,95539,37678,0.107,0.07,0.086,0.068,36.1,0.147,0.04,0.042,0.068,0.119,0.126,0.099,0.143,0.216,3.01168860527536
"530530613005",NA,817,114676,47069,0.095,0.057,0.075,0.063,30.3,0.349,0.101,0.075,0.102,0.132,0.089,0.053,0.058,0.041,4.35160196957194
"530330320053",NA,1164,58685,20279,0.017,0.06,0.079,0.085,33.3,0.138,0.047,0.054,0.09,0.173,0.145,0.112,0.131,0.111,2.66551375285522
"530330307001",NA,1097,65612,23436,0.045,0.071,0.068,0.072,39.2,0.297,0.088,0.095,0.116,0.143,0.082,0.067,0.067,0.044,2.96153828878546
"530330293061",NA,2108,101512,34899,0.073,0.067,0.083,0.063,36.9,0.221,0.075,0.082,0.121,0.154,0.116,0.082,0.09,0.06,4.03010711258263
"530330313011",NA,1459,15138,6108,0.079,0.038,0.049,0.065,39,0.275,0.08,0.116,0.083,0.126,0.104,0.073,0.074,0.07,5.30568356300436
"530330250051",NA,3191,83490,30671,0.056,0.059,0.07,0.063,42.3,0.147,0.048,0.047,0.086,0.115,0.114,0.082,0.139,0.223,4.82191616441574
"530330292052",NA,1400,104694,36876,0.027,0.071,0.148,0.076,24,0.323,0.092,0.093,0.125,0.128,0.087,0.056,0.056,0.04,4.23052514015871
"530330289025",NA,1861,82507,30036,0.111,0.066,0.124,0.074,31,0.287,0.092,0.091,0.121,0.133,0.099,0.064,0.061,0.052,5.13836819899297
"530330094002",NA,1386,194112,100318,0.082,0.035,0.035,0.031,39.3,0.274,0.057,0.057,0.079,0.11,0.095,0.081,0.094,0.152,1.98609424271015
"530330219051",NA,1890,89367,35433,0.056,0.069,0.134,0.065,35.7,0.178,0.058,0.06,0.087,0.127,0.123,0.1,0.14,0.127,3.57559057646243
"530530719024",NA,687,68655,27609,0,0.075,0.039,0.065,52.9,0.37,0.096,0.098,0.108,0.122,0.077,0.058,0.04,0.029,2.79397978308972
"530330105001",NA,1124,91474,41110,0,0.059,0,0.059,61.6,0.217,0.068,0.064,0.089,0.116,0.11,0.08,0.117,0.14,2.79533904774785
"530330225003",NA,1277,90785,38037,0.046,0.063,0.036,0.055,38.2,0.16,0.043,0.046,0.072,0.118,0.106,0.105,0.121,0.227,2.83632101773386
"530330004021",NA,1121,154987,66984,0.038,0.062,0.022,0.046,45.8,0.25,0.066,0.07,0.088,0.127,0.106,0.079,0.099,0.116,2.48633132682928
"530330028002",NA,1206,256464,112855,0.011,0.051,0.057,0.043,35.3,0.223,0.064,0.058,0.089,0.121,0.101,0.084,0.103,0.158,5.69455458171598
"530530633004",NA,1466,110463,40246,0.123,0.068,0.016,0.072,34.5,0.363,0.109,0.102,0.112,0.135,0.084,0.042,0.033,0.02,5.35661884905685
"530330053021",NA,2493,283815,133663,0,0.043,0,0.039,19.2,0.211,0.056,0.059,0.077,0.115,0.102,0.081,0.111,0.188,5.76150255832484
"530330032001",NA,1128,163651,74853,0.082,0.057,0.043,0.046,31.2,0.165,0.059,0.056,0.096,0.122,0.111,0.094,0.11,0.188,2.03927374515763
"530330214003",NA,1328,105468,43635,0.049,0.06,0.105,0.052,42.8,0.256,0.071,0.07,0.085,0.142,0.107,0.077,0.103,0.09,2.98243893208538
"530670102003",NA,2352,54928,24101,0.068,0.05,0.066,0.053,41.2,0.346,0.093,0.087,0.098,0.128,0.087,0.071,0.055,0.035,4.81981443028849
"530530723073",NA,912,77728,30931,0.036,0.074,0.086,0.054,45.1,0.302,0.088,0.101,0.116,0.139,0.087,0.062,0.052,0.053,2.7799389272699
"530330115003",NA,1449,106119,44516,0.066,0.069,0.047,0.07,37.8,0.248,0.073,0.073,0.087,0.117,0.106,0.077,0.105,0.114,3.21921995069176
"530330319061",NA,1621,38155,13872,0.051,0.06,0.047,0.065,45.1,0.15,0.059,0.066,0.094,0.129,0.146,0.099,0.129,0.128,4.617951825799
"530330075003",NA,1648,255779,131505,0.049,0.034,0.029,0.027,32.5,0.257,0.059,0.061,0.078,0.113,0.094,0.08,0.094,0.163,2.75055689461833
"530330098002",NA,1187,77525,36462,0.045,0.059,0.086,0.054,40.4,0.224,0.061,0.059,0.085,0.108,0.107,0.079,0.122,0.156,2.97618174008755
"530330238011",NA,1936,99278,42381,0.078,0.05,0.052,0.054,35.5,0.169,0.041,0.044,0.068,0.116,0.117,0.077,0.113,0.254,4.36542039777657
"530330002006",NA,1244,151814,64490,0.052,0.06,0.032,0.049,48.1,0.255,0.071,0.068,0.085,0.134,0.103,0.07,0.102,0.113,2.67464699580473
"530330219034",NA,573,103205,41420,0.079,0.066,0,0.062,44.6,0.167,0.055,0.057,0.08,0.13,0.124,0.102,0.133,0.153,4.25939748799606
"530530703142",NA,1240,35986,13531,0.023,0.072,0.062,0.065,49.7,0.17,0.084,0.091,0.096,0.141,0.13,0.075,0.109,0.103,2.99202697659543
"530330302021",NA,1067,109749,39313,0.127,0.068,0.097,0.069,36.2,0.261,0.076,0.085,0.125,0.145,0.103,0.083,0.068,0.055,3.59750296706025
"530330065002",NA,1903,272541,137481,0.037,0.035,0.035,0.027,34.2,0.256,0.059,0.061,0.079,0.116,0.093,0.079,0.094,0.163,5.40435202083265
"530330275001",NA,1487,105519,39974,0.052,0.07,0.035,0.072,52.4,0.315,0.095,0.081,0.095,0.124,0.089,0.074,0.065,0.063,3.47241998857548
"530330106006",NA,1161,96328,42914,0.07,0.062,0.09,0.061,41.3,0.213,0.068,0.062,0.092,0.115,0.11,0.082,0.119,0.139,3.73146251395761
"530330303084",NA,2121,96424,35111,0.04,0.066,0.061,0.064,33.3,0.251,0.079,0.081,0.114,0.143,0.108,0.084,0.078,0.063,2.82075067942353
"530330303081",NA,906,97839,35630,0,0.065,0.098,0.064,42.1,0.25,0.079,0.08,0.113,0.143,0.11,0.084,0.079,0.062,2.7131072680885
"530330218031",NA,1851,62143,24603,0.079,0.067,0.096,0.067,36.4,0.176,0.059,0.059,0.087,0.124,0.108,0.113,0.141,0.132,4.8696763414364
"530330303041",NA,1974,88567,31447,0.044,0.069,0.046,0.06,42.1,0.246,0.08,0.082,0.117,0.152,0.113,0.078,0.077,0.055,3.04705240749646
"530330029003",NA,1350,232626,102958,0.107,0.051,0.078,0.041,37.9,0.223,0.063,0.058,0.089,0.119,0.104,0.082,0.103,0.159,1.9509076529703
"530530624002",NA,1907,107686,39321,0.104,0.068,0.106,0.073,28.4,0.374,0.106,0.103,0.113,0.134,0.081,0.041,0.029,0.019,4.84378498047408
"530330240003",NA,1937,81655,35214,0.068,0.056,0.04,0.049,38.3,0.16,0.038,0.042,0.065,0.112,0.114,0.076,0.121,0.273,4.50514939159684
"530530719011",NA,1532,92593,36115,0.022,0.082,0.048,0.064,35.6,0.375,0.107,0.107,0.108,0.12,0.071,0.052,0.037,0.023,2.78731163261584
"530330327024",NA,1088,11071,4103,0.026,0.054,0.093,0.071,40.6,0.193,0.057,0.027,0.067,0.115,0.147,0.106,0.147,0.142,4.17031164794031
"530330323151",NA,1745,13942,5300,0.042,0.069,0.047,0.087,49.6,0.122,0.039,0.029,0.066,0.12,0.114,0.086,0.128,0.297,5.15515851034652
"530330228011",NA,2586,119408,48839,0.135,0.066,0.043,0.065,30.9,0.159,0.04,0.038,0.074,0.117,0.121,0.096,0.141,0.213,2.56491079247055
"530330323071",NA,1609,21551,7343,0.024,0.065,0.031,0.062,48.8,0.088,0.038,0.029,0.035,0.111,0.136,0.068,0.13,0.365,4.47059180772975
"530330277015",NA,1370,5057,2181,0.013,0.004,0.022,0.047,43.8,0.269,0.087,0.062,0.097,0.077,0.103,0.112,0.096,0.098,3.26324884293587
"530330101001",NA,1482,118534,44277,0.054,0.055,0.061,0.061,49.6,0.263,0.062,0.055,0.075,0.11,0.09,0.076,0.095,0.175,4.0425635872401
"530330105002",NA,1301,94623,42392,0.028,0.061,0.065,0.061,43,0.216,0.069,0.063,0.09,0.116,0.109,0.08,0.118,0.138,2.72837535039387
"530670126202",NA,713,4166,1597,0.008,0.041,0.079,0.052,39.8,0.319,0.137,0.081,0.132,0.074,0.115,0.041,0.066,0.036,2.85703312088811
"530330218021",NA,2194,53135,21504,0.116,0.066,0.088,0.065,34.6,0.194,0.061,0.062,0.09,0.13,0.116,0.086,0.131,0.13,4.94742919014928
"530330052003",NA,758,305949,147487,0.05,0.043,0.038,0.037,33.7,0.211,0.056,0.058,0.082,0.122,0.104,0.084,0.107,0.175,5.23437121995261
"530530715032",NA,1002,73083,25678,0,0.069,0,0.071,31.2,0.334,0.102,0.102,0.116,0.156,0.073,0.05,0.048,0.019,2.8020368728584
"530330279002",NA,1500,91779,33004,0.045,0.072,0.069,0.065,36.7,0.309,0.096,0.082,0.094,0.129,0.094,0.072,0.064,0.06,2.95517724570655
"530330249014",NA,1354,84323,31172,0.081,0.054,0.068,0.061,40.1,0.125,0.041,0.037,0.071,0.107,0.097,0.088,0.134,0.301,4.494705766032
"530330231003",NA,1474,89869,33117,0,0.06,0.058,0.067,46.8,0.152,0.045,0.043,0.071,0.114,0.114,0.081,0.139,0.241,2.63573755941971
"530530731212",NA,2451,83972,26766,0.059,0.081,0.072,0.082,36.4,0.168,0.064,0.081,0.121,0.182,0.148,0.096,0.086,0.054,3.36930366699721
"530670101001",NA,632,57812,25523,0,0.051,0,0.047,68.8,0.346,0.094,0.075,0.105,0.132,0.089,0.069,0.046,0.043,2.89238432890586
"530330248001",NA,1029,81098,29698,0.083,0.056,0.012,0.062,42.9,0.145,0.048,0.046,0.074,0.108,0.114,0.085,0.141,0.239,5.07601768640387
"530330304012",NA,1767,78808,28273,0.042,0.077,0.05,0.071,41,0.303,0.081,0.093,0.127,0.136,0.085,0.076,0.056,0.041,2.87185473427202
"530530720003",NA,660,44851,15586,0.094,0.111,0.074,0.091,29.1,0.389,0.11,0.086,0.109,0.135,0.069,0.042,0.029,0.03,4.43959897988175
"530330027003",NA,1349,262020,112707,0.111,0.051,0.01,0.045,36.2,0.229,0.063,0.06,0.086,0.117,0.099,0.083,0.104,0.16,1.8058198670341
"530530721051",NA,1199,74618,29667,0.048,0.067,0.054,0.056,49.9,0.267,0.082,0.098,0.117,0.151,0.099,0.076,0.06,0.05,3.19040351997253
"530330316052",NA,1836,22152,7910,0.111,0.072,0.058,0.066,34.4,0.13,0.066,0.045,0.082,0.16,0.149,0.104,0.13,0.133,5.3832125260754
"530330045001",NA,1312,259877,112194,0.04,0.05,0.03,0.045,26.2,0.201,0.056,0.059,0.083,0.117,0.1,0.081,0.111,0.19,3.38943057883643
"530530703121",NA,1429,48752,16728,0.043,0.071,0.059,0.07,36.9,0.145,0.067,0.068,0.097,0.16,0.162,0.108,0.108,0.085,3.27097873433706
"530330321041",NA,2644,22659,8983,0.061,0.061,0.093,0.061,45.4,0.182,0.036,0.057,0.095,0.124,0.131,0.078,0.127,0.171,5.11610180077819
"530330239003",NA,2048,87713,37217,0.045,0.048,0.066,0.054,44.3,0.161,0.043,0.047,0.064,0.105,0.119,0.084,0.124,0.252,3.91445156850624
"530330235003",NA,1303,108399,45138,0.078,0.054,0.038,0.053,39.2,0.164,0.043,0.047,0.072,0.116,0.119,0.08,0.124,0.234,3.97402712348122
"530530721123",NA,1142,53582,20697,0.039,0.065,0.046,0.068,29.5,0.312,0.091,0.09,0.129,0.133,0.091,0.069,0.048,0.037,2.83506142676356
"530330322031",NA,2582,62490,21482,0.084,0.056,0.074,0.083,37.2,0.087,0.029,0.025,0.045,0.083,0.087,0.103,0.166,0.375,4.80885542395752
"530670125202",NA,1609,5018,1869,0.052,0.068,0.093,0.063,40.8,0.283,0.073,0.085,0.074,0.207,0.132,0.055,0.028,0.063,4.6896894658617
"530530721064",NA,2394,88312,34803,0.109,0.071,0.064,0.06,28.7,0.303,0.089,0.096,0.116,0.138,0.095,0.068,0.052,0.043,5.11061003442682
"530330099001",NA,1258,91629,42237,0.053,0.055,0.035,0.053,43.6,0.235,0.063,0.059,0.091,0.112,0.108,0.077,0.114,0.142,3.27483724339922
"530330253013",NA,3008,115286,43827,0.04,0.067,0.022,0.064,31.5,0.23,0.07,0.081,0.106,0.142,0.123,0.064,0.096,0.087,2.78414615373287
"530330047003",NA,3173,209227,97232,0.007,0.053,0,0.042,32.5,0.194,0.062,0.059,0.09,0.12,0.104,0.091,0.105,0.176,2.86493310430382
"530330323162",NA,1696,58783,20615,0.076,0.061,0.067,0.09,41.6,0.1,0.034,0.028,0.054,0.081,0.108,0.109,0.158,0.328,4.82393070082686
"530530703141",NA,2227,44603,16594,0.089,0.074,0.035,0.063,36.7,0.189,0.079,0.076,0.1,0.135,0.123,0.087,0.11,0.101,5.3328706596186
"530330220051",NA,2251,99708,40260,0.06,0.067,0.101,0.059,31.5,0.154,0.051,0.056,0.077,0.132,0.115,0.104,0.129,0.183,3.35055018733734
"530530721072",NA,1715,68721,28123,0.066,0.069,0.04,0.061,48.1,0.361,0.092,0.096,0.111,0.127,0.078,0.059,0.043,0.033,4.19940053962287
"530330230003",NA,1646,98195,37862,0.049,0.065,0.054,0.071,36.7,0.159,0.047,0.047,0.077,0.118,0.12,0.083,0.134,0.215,2.96221149822237
"530330228023",NA,1674,111465,44896,0.053,0.069,0.091,0.069,38.9,0.155,0.042,0.041,0.074,0.114,0.116,0.098,0.143,0.217,2.74477186774249
"530330279003",NA,936,84548,30555,0.065,0.07,0.088,0.067,45.9,0.306,0.098,0.082,0.095,0.13,0.092,0.073,0.061,0.062,4.2294789481921
"530330312043",NA,1237,17918,6363,0.01,0.05,0.009,0.065,59.8,0.15,0.084,0.093,0.085,0.143,0.136,0.077,0.13,0.102,3.08560450845333
"530530702033",NA,489,29280,9550,0.027,0.081,0.18,0.077,49.5,0.143,0.077,0.061,0.106,0.16,0.17,0.128,0.099,0.056,1.83113032916583
"530670117103",NA,2076,59242,24280,0.052,0.056,0.089,0.06,33,0.249,0.09,0.096,0.106,0.162,0.122,0.064,0.065,0.048,3.23835640033686
"530330004023",NA,1215,168998,73771,0.013,0.062,0.071,0.048,30.7,0.233,0.063,0.067,0.092,0.121,0.103,0.082,0.107,0.134,3.80879938250787
"530330250034",NA,1472,55319,20332,0.048,0.053,0.075,0.057,44.1,0.112,0.036,0.032,0.07,0.101,0.115,0.087,0.151,0.296,4.67166294968977
"530330250032",NA,1261,69799,25508,0.073,0.058,0.023,0.061,40.3,0.136,0.047,0.038,0.069,0.102,0.107,0.083,0.146,0.271,5.07417041348884
"530330303101",NA,687,89461,31734,0.029,0.064,0.048,0.06,50.2,0.239,0.085,0.082,0.114,0.157,0.109,0.078,0.077,0.059,2.86592661325722
"530330285001",NA,1107,89474,32085,0.088,0.07,0.089,0.064,36.4,0.29,0.105,0.077,0.103,0.134,0.094,0.073,0.062,0.063,4.92167102317213
"530330289024",NA,1795,81571,29558,0.075,0.064,0.109,0.074,29.4,0.287,0.095,0.088,0.114,0.13,0.105,0.064,0.063,0.054,3.96402024968279
"530330303124",NA,1493,85508,30438,0.08,0.066,0.046,0.064,37,0.234,0.082,0.082,0.112,0.145,0.113,0.081,0.085,0.065,4.52763054992704
